timestamp,x,y,SSID,RSSI,Mac addr.

2025-05-27 18:41:41.131101,-0.08369390348001467,1.7662744266509358,ASUS_A8_2G,-55,F0:2F:74:E2:C4:A8
2025-05-27 18:41:41.239961,-0.08369390348001467,1.7662744266509358,AIUVL,-56,10:7C:61:DA:BF:A6
2025-05-27 18:41:41.346467,-0.08369390348001467,1.7662744266509358,DIRECT-34-HP M283 LaserJet,-57,AA:3B:76:CB:18:34
2025-05-27 18:41:41.455413,-0.08369390348001467,1.7662744266509358,LAB337_EX(2.4G),-59,34:97:F6:A6:80:40
2025-05-27 18:41:41.565746,-0.08369390348001467,1.7662744266509358,BMELabIII,-62,14:DA:E9:80:B0:34
2025-05-27 18:41:41.675364,-0.08369390348001467,1.7662744266509358,LAB334,-63,10:27:F5:E0:85:37
2025-05-27 18:41:41.784410,-0.08369390348001467,1.7662744266509358,BMELab,-64,AC:9E:17:79:CE:50
2025-05-27 18:41:41.893630,-0.08369390348001467,1.7662744266509358,D-Link_DIR-612,-67,48:EE:0C:A9:21:B0
2025-05-27 18:41:41.991808,-0.08369390348001467,1.7662744266509358,eduroam,-68,F4:2E:7F:D3:10:80
2025-05-27 18:41:42.098050,-0.08369390348001467,1.7662744266509358,NYCU,-69,F4:2E:7F:D3:10:82
2025-05-27 18:41:42.206060,-0.08369390348001467,1.7662744266509358,NYCU-Guest,-69,F4:2E:7F:D3:10:83
2025-05-27 18:41:42.316501,-0.08369390348001467,1.7662744266509358,NYCU-Seminar,-69,F4:2E:7F:D3:10:84
2025-05-27 18:41:42.425135,-0.08369390348001467,1.7662744266509358,Andy,-70,06:90:08:27:28:40
2025-05-27 18:41:42.534671,-0.08369390348001467,1.7662744266509358,WYTN_RD-Meeting,-75,A8:5E:45:9A:73:80
2025-05-27 18:41:42.643515,-0.08369390348001467,1.7662744266509358,Lab542,-76,A0:36:BC:0E:7A:B8
2025-05-27 18:41:42.749446,-0.08369390348001467,1.7662744266509358,eduroam,-79,F4:2E:7F:D2:93:A0
2025-05-27 18:41:42.855204,-0.08369390348001467,1.7662744266509358,NYCU,-79,F4:2E:7F:D2:93:A2
2025-05-27 18:41:42.965511,-0.08369390348001467,1.7662744266509358,DIRECT-3E-HP Color LJ 4303,-81,BE:0F:F3:F6:CA:3E
2025-05-27 18:41:43.073052,-0.08369390348001467,1.7662744266509358,NYCU-Guest,-82,F4:2E:7F:D2:93:A3
2025-05-27 18:41:43.182363,-0.08369390348001467,1.7662744266509358,NYCU-Seminar,-83,F4:2E:7F:D2:93:A4
2025-05-27 18:41:43.290421,-0.08369390348001467,1.7662744266509358,PM2.5_Setup_E4,-88,74:DA:38:C7:D3:E5

2025-05-27 18:41:45.348261,0.5788982794978179,2.015678759615349,ASUS_A8_2G,-53,F0:2F:74:E2:C4:A8
2025-05-27 18:41:45.356800,0.5788982794978179,2.015678759615349,LAB334,-54,10:27:F5:E0:85:37
2025-05-27 18:41:45.464029,0.5788982794978179,2.015678759615349,LAB337_EX(2.4G),-59,34:97:F6:A6:80:40
2025-05-27 18:41:45.574409,0.5788982794978179,2.015678759615349,DIRECT-34-HP M283 LaserJet,-63,AA:3B:76:CB:18:34
