timestamp,x,y,SSID,RSSI,Mac addr.

2025-05-27 18:09:49.125067,2.759180474007463,5.352041868438172,JacksoniPhone,-50,3E:CB:EC:CC:07:24
2025-05-27 18:09:49.233932,2.759180474007463,5.352041868438172,Andy,-57,06:90:08:27:28:40
2025-05-27 18:09:49.342624,2.759180474007463,5.352041868438172,DIRECT-34-HP M283 LaserJet,-63,AA:3B:76:CB:18:34
2025-05-27 18:09:49.451858,2.759180474007463,5.352041868438172,ASUS_A8_2G,-64,F0:2F:74:E2:C4:A8
2025-05-27 18:09:49.560951,2.759180474007463,5.352041868438172,NYCU-Guest,-65,F4:2E:7F:D3:10:83
2025-05-27 18:09:49.670143,2.759180474007463,5.352041868438172,NYCU-Seminar,-65,F4:2E:7F:D3:10:84
2025-05-27 18:09:49.778798,2.759180474007463,5.352041868438172,NYCU,-66,F4:2E:7F:D3:10:82
2025-05-27 18:09:49.887020,2.759180474007463,5.352041868438172,D-Link_DIR-612,-67,48:EE:0C:A9:21:B0
2025-05-27 18:09:49.993422,2.759180474007463,5.352041868438172,eduroam,-67,F4:2E:7F:D3:10:80
2025-05-27 18:09:50.101273,2.759180474007463,5.352041868438172,BMELabIII,-67,14:DA:E9:80:B0:34
2025-05-27 18:09:50.113374,2.759180474007463,5.352041868438172,LAB334,-67,10:27:F5:E0:85:37
2025-05-27 18:09:50.220618,2.759180474007463,5.352041868438172,AIUVL,-68,10:7C:61:DA:BF:A6
2025-05-27 18:09:50.331130,2.759180474007463,5.352041868438172,DIRECT-3E-HP Color LJ 4303,-68,BE:0F:F3:F6:CA:3E
2025-05-27 18:09:50.438267,2.759180474007463,5.352041868438172,LAB337_EX(2.4G),-70,34:97:F6:A6:80:40
2025-05-27 18:09:50.544446,2.759180474007463,5.352041868438172,BMELab,-70,AC:9E:17:79:CE:50
2025-05-27 18:09:50.652910,2.759180474007463,5.352041868438172,APL_ASUS,-73,10:C3:7B:C5:F8:00
2025-05-27 18:09:50.763124,2.759180474007463,5.352041868438172,NYCU-Seminar,-81,F4:2E:7F:D2:93:A4
2025-05-27 18:09:50.873371,2.759180474007463,5.352041868438172,NYCU,-82,F4:2E:7F:D2:93:A2
2025-05-27 18:09:50.981799,2.759180474007463,5.352041868438172,NYCU-Guest,-82,F4:2E:7F:D2:93:A3
2025-05-27 18:09:51.088389,2.759180474007463,5.352041868438172,eduroam,-82,F4:2E:7F:D2:93:A0
2025-05-27 18:09:51.194920,2.759180474007463,5.352041868438172,PM2.5_Setup_E4,-84,74:DA:38:C7:D3:E5

2025-05-27 18:09:53.334118,2.4573277212206865,4.738703056201183,LAB334,-55,10:27:F5:E0:85:37
