timestamp,x,y,SSID,RSSI,Mac addr.

2025-05-27 17:36:57.535975,0.4745033154386756,7.392889975361336,DIRECT-34-HP M283 LaserJet,-48,AA:3B:76:CB:18:34
2025-05-27 17:36:57.544358,0.4745033154386756,7.392889975361336,ASUS_A8_2G,-58,F0:2F:74:E2:C4:A8
2025-05-27 17:36:57.651692,0.4745033154386756,7.392889975361336,LAB334,-65,10:27:F5:E0:85:37
2025-05-27 17:36:57.661942,0.4745033154386756,7.392889975361336,Andy,-69,06:90:08:27:28:40
2025-05-27 17:36:57.767880,0.4745033154386756,7.392889975361336,LAB337_EX(2.4G),-70,34:97:F6:A6:80:40
2025-05-27 17:36:57.873817,0.4745033154386756,7.392889975361336,BMELabIII,-71,14:DA:E9:80:B0:34
2025-05-27 17:36:57.981745,0.4745033154386756,7.392889975361336,BMELab,-79,AC:9E:17:79:CE:50
2025-05-27 17:36:58.091466,0.4745033154386756,7.392889975361336,DIRECT-3E-HP Color LJ 4303,-81,BE:0F:F3:F6:CA:3E
2025-05-27 17:36:58.201909,0.4745033154386756,7.392889975361336,PM2.5_Setup_E4,-84,74:DA:38:C7:D3:E5
2025-05-27 17:36:58.312643,0.4745033154386756,7.392889975361336,WYTN_RD-Meeting,-89,A8:5E:45:9A:73:80

2025-05-27 17:37:01.386246,0.7480304739341525,7.456168452295861,DIRECT-34-HP M283 LaserJet,-53,AA:3B:76:CB:18:34
2025-05-27 17:37:01.495569,0.7480304739341525,7.456168452295861,D-Link_DIR-612,-56,48:EE:0C:A9:21:B0
2025-05-27 17:37:01.603149,0.7480304739341525,7.456168452295861,Andy,-56,06:90:08:27:28:40
2025-05-27 17:37:01.681389,0.7480304739341525,7.456168452295861,JacksoniPhone,-57,3E:CB:EC:CC:07:24
2025-05-27 17:37:01.790306,0.7480304739341525,7.456168452295861,ASUS_A8_2G,-60,F0:2F:74:E2:C4:A8
2025-05-27 17:37:01.899557,0.7480304739341525,7.456168452295861,NYCU-Guest,-68,F4:2E:7F:D3:10:83
2025-05-27 17:37:02.007992,0.7480304739341525,7.456168452295861,BMELab,-68,AC:9E:17:79:CE:50
2025-05-27 17:37:02.116705,0.7480304739341525,7.456168452295861,NYCU-Seminar,-69,F4:2E:7F:D3:10:84
2025-05-27 17:37:02.223624,0.7480304739341525,7.456168452295861,BMELabIII,-69,14:DA:E9:80:B0:34
2025-05-27 17:37:02.331765,0.7480304739341525,7.456168452295861,AIUVL,-69,10:7C:61:DA:BF:A6
2025-05-27 17:37:02.441240,0.7480304739341525,7.456168452295861,NYCU,-70,F4:2E:7F:D3:10:82
2025-05-27 17:37:02.552910,0.7480304739341525,7.456168452295861,eduroam,-70,F4:2E:7F:D3:10:80
2025-05-27 17:37:02.663065,0.7480304739341525,7.456168452295861,LAB334,-71,10:27:F5:E0:85:37
2025-05-27 17:37:02.770294,0.7480304739341525,7.456168452295861,LAB337_EX(2.4G),-71,34:97:F6:A6:80:40
2025-05-27 17:37:02.879229,0.7480304739341525,7.456168452295861,PM2.5_Setup_E4,-79,74:DA:38:C7:D3:E5
2025-05-27 17:37:02.889329,0.7480304739341525,7.456168452295861,LAB335-1,-81,40:86:CB:DF:DB:C8
2025-05-27 17:37:02.996476,0.7480304739341525,7.456168452295861,Lab542,-81,A0:36:BC:0E:7A:B8
2025-05-27 17:37:03.109222,0.7480304739341525,7.456168452295861,DIRECT-3E-HP Color LJ 4303,-88,BE:0F:F3:F6:CA:3E

2025-05-27 17:37:04.815786,1.5356740579906138,8.081847718831952,DIRECT-34-HP M283 LaserJet,-50,AA:3B:76:CB:18:34
2025-05-27 17:37:04.824114,1.5356740579906138,8.081847718831952,JacksoniPhone,-59,3E:CB:EC:CC:07:24
2025-05-27 17:37:04.930472,1.5356740579906138,8.081847718831952,Andy,-63,06:90:08:27:28:40
2025-05-27 17:37:05.039874,1.5356740579906138,8.081847718831952,eduroam,-67,F4:2E:7F:D3:10:80
2025-05-27 17:37:05.147641,1.5356740579906138,8.081847718831952,NYCU,-67,F4:2E:7F:D3:10:82
2025-05-27 17:37:05.233268,1.5356740579906138,8.081847718831952,NYCU-Seminar,-69,F4:2E:7F:D3:10:84
2025-05-27 17:37:05.341255,1.5356740579906138,8.081847718831952,BMELab,-69,AC:9E:17:79:CE:50
2025-05-27 17:37:05.452418,1.5356740579906138,8.081847718831952,ASUS_A8_2G,-70,F0:2F:74:E2:C4:A8
2025-05-27 17:37:05.561796,1.5356740579906138,8.081847718831952,AIUVL,-72,10:7C:61:DA:BF:A6
2025-05-27 17:37:05.668560,1.5356740579906138,8.081847718831952,BMELabIII,-73,14:DA:E9:80:B0:34
2025-05-27 17:37:05.777622,1.5356740579906138,8.081847718831952,LAB337_EX(2.4G),-74,34:97:F6:A6:80:40
2025-05-27 17:37:05.887843,1.5356740579906138,8.081847718831952,DIRECT-3E-HP Color LJ 4303,-82,BE:0F:F3:F6:CA:3E
2025-05-27 17:37:05.997392,1.5356740579906138,8.081847718831952,PM2.5_Setup_E4,-88,74:DA:38:C7:D3:E5

2025-05-27 17:37:08.198077,1.7690692096388967,8.44293774477493,DIRECT-34-HP M283 LaserJet,-56,AA:3B:76:CB:18:34
2025-05-27 17:37:08.207730,1.7690692096388967,8.44293774477493,ASUS_A8_2G,-56,F0:2F:74:E2:C4:A8
2025-05-27 17:37:08.313524,1.7690692096388967,8.44293774477493,Andy,-57,06:90:08:27:28:40
2025-05-27 17:37:08.420847,1.7690692096388967,8.44293774477493,JacksoniPhone,-65,3E:CB:EC:CC:07:24
2025-05-27 17:37:08.451826,1.7690692096388967,8.44293774477493,NYCU-Seminar,-67,F4:2E:7F:D3:10:84
2025-05-27 17:37:08.554762,1.7690692096388967,8.44293774477493,NYCU-Guest,-67,F4:2E:7F:D3:10:83
2025-05-27 17:37:08.661747,1.7690692096388967,8.44293774477493,APL_ASUS,-68,10:C3:7B:C5:F8:00
2025-05-27 17:37:08.769517,1.7690692096388967,8.44293774477493,BMELab,-71,AC:9E:17:79:CE:50
2025-05-27 17:37:08.878922,1.7690692096388967,8.44293774477493,AIUVL,-73,10:7C:61:DA:BF:A6
2025-05-27 17:37:08.989635,1.7690692096388967,8.44293774477493,NYCU,-74,F4:2E:7F:D3:10:82
2025-05-27 17:37:09.097558,1.7690692096388967,8.44293774477493,eduroam,-75,F4:2E:7F:D3:10:80
2025-05-27 17:37:09.206218,1.7690692096388967,8.44293774477493,WYTN_RD-LAB,-76,A8:5E:45:9A:82:60
2025-05-27 17:37:09.313172,1.7690692096388967,8.44293774477493,BMELabIII,-79,14:DA:E9:80:B0:34
2025-05-27 17:37:09.420300,1.7690692096388967,8.44293774477493,DIRECT-3E-HP Color LJ 4303,-81,BE:0F:F3:F6:CA:3E
2025-05-27 17:37:09.528133,1.7690692096388967,8.44293774477493,PM2.5_Setup_E4,-82,74:DA:38:C7:D3:E5
2025-05-27 17:37:09.590392,1.7690692096388967,8.44293774477493,NYCU-Guest,-87,F4:2E:7F:D2:93:A3

2025-05-27 17:37:11.856304,1.8971775203760368,8.996899150728696,ASUS_A8_2G,-52,F0:2F:74:E2:C4:A8
2025-05-27 17:37:11.866287,1.8971775203760368,8.996899150728696,DIRECT-34-HP M283 LaserJet,-54,AA:3B:76:CB:18:34
2025-05-27 17:37:11.874286,1.8971775203760368,8.996899150728696,D-Link_DIR-612,-55,48:EE:0C:A9:21:B0
2025-05-27 17:37:11.884890,1.8971775203760368,8.996899150728696,LAB337_EX(2.4G),-55,34:97:F6:A6:80:40
2025-05-27 17:37:11.920831,1.8971775203760368,8.996899150728696,JacksoniPhone,-61,3E:CB:EC:CC:07:24
2025-05-27 17:37:12.026962,1.8971775203760368,8.996899150728696,Andy,-63,06:90:08:27:28:40
2025-05-27 17:37:12.135589,1.8971775203760368,8.996899150728696,APL_ASUS,-67,10:C3:7B:C5:F8:00
2025-05-27 17:37:12.243983,1.8971775203760368,8.996899150728696,eduroam,-69,F4:2E:7F:D3:10:80
2025-05-27 17:37:12.351740,1.8971775203760368,8.996899150728696,NYCU-Guest,-69,F4:2E:7F:D3:10:83
2025-05-27 17:37:12.459271,1.8971775203760368,8.996899150728696,AIUVL,-70,10:7C:61:DA:BF:A6
2025-05-27 17:37:12.565731,1.8971775203760368,8.996899150728696,NYCU-Seminar,-71,F4:2E:7F:D3:10:84
2025-05-27 17:37:12.673251,1.8971775203760368,8.996899150728696,NYCU,-73,F4:2E:7F:D3:10:82
2025-05-27 17:37:12.780597,1.8971775203760368,8.996899150728696,BMELabIII,-74,14:DA:E9:80:B0:34
2025-05-27 17:37:12.887777,1.8971775203760368,8.996899150728696,WYTN_RD-LAB,-77,A8:5E:45:9A:82:60
2025-05-27 17:37:12.995370,1.8971775203760368,8.996899150728696,BMELab,-78,AC:9E:17:79:CE:50
2025-05-27 17:37:13.103416,1.8971775203760368,8.996899150728696,WYTN_RD-Meeting,-81,A8:5E:45:9A:73:80
2025-05-27 17:37:13.139315,1.8971775203760368,8.996899150728696,DIRECT-3E-HP Color LJ 4303,-83,BE:0F:F3:F6:CA:3E
2025-05-27 17:37:13.247064,1.8971775203760368,8.996899150728696,NYCU,-86,F4:2E:7F:D2:93:A2
2025-05-27 17:37:13.358374,1.8971775203760368,8.996899150728696,PM2.5_Setup_E4,-88,74:DA:38:C7:D3:E5
2025-05-27 17:37:13.466617,1.8971775203760368,8.996899150728696,arai2,-89,DA:5F:E5:C9:A6:50

2025-05-27 17:37:15.309231,1.956358444714865,9.210657081687451,DIRECT-34-HP M283 LaserJet,-54,AA:3B:76:CB:18:34
2025-05-27 17:37:15.317825,1.956358444714865,9.210657081687451,JacksoniPhone,-56,3E:CB:EC:CC:07:24
2025-05-27 17:37:15.422928,1.956358444714865,9.210657081687451,Andy,-56,06:90:08:27:28:40
2025-05-27 17:37:15.530028,1.956358444714865,9.210657081687451,ASUS_A8_2G,-61,F0:2F:74:E2:C4:A8
2025-05-27 17:37:15.637729,1.956358444714865,9.210657081687451,LAB337_EX(2.4G),-66,34:97:F6:A6:80:40
2025-05-27 17:37:15.745853,1.956358444714865,9.210657081687451,AIUVL,-71,10:7C:61:DA:BF:A6
2025-05-27 17:37:15.855508,1.956358444714865,9.210657081687451,eduroam,-72,F4:2E:7F:D3:10:80
2025-05-27 17:37:15.932061,1.956358444714865,9.210657081687451,NYCU-Seminar,-72,F4:2E:7F:D3:10:84
2025-05-27 17:37:16.040307,1.956358444714865,9.210657081687451,BMELabIII,-77,14:DA:E9:80:B0:34
2025-05-27 17:37:16.149681,1.956358444714865,9.210657081687451,PM2.5_Setup_E4,-77,74:DA:38:C7:D3:E5
2025-05-27 17:37:16.257962,1.956358444714865,9.210657081687451,BMELab,-79,AC:9E:17:79:CE:50
2025-05-27 17:37:16.364506,1.956358444714865,9.210657081687451,Lab542,-84,A0:36:BC:0E:7A:B8
2025-05-27 17:37:16.472886,1.956358444714865,9.210657081687451,DIRECT-3E-HP Color LJ 4303,-84,BE:0F:F3:F6:CA:3E
2025-05-27 17:37:16.528185,1.956358444714865,9.210657081687451,NYCU,-85,F4:2E:7F:D2:93:A2
2025-05-27 17:37:16.636818,1.956358444714865,9.210657081687451,WYTN_RD-LAB,-86,A8:5E:45:9A:82:60
2025-05-27 17:37:16.746634,1.956358444714865,9.210657081687451,arai2,-87,DA:5F:E5:C9:A6:50
2025-05-27 17:37:16.854074,1.956358444714865,9.210657081687451,arai,-88,DA:5F:E5:C9:A6:51

2025-05-27 17:37:19.230162,2.1736307573788696,9.1437490323209,DIRECT-34-HP M283 LaserJet,-54,AA:3B:76:CB:18:34
2025-05-27 17:37:19.341466,2.1736307573788696,9.1437490323209,D-Link_DIR-612,-55,48:EE:0C:A9:21:B0
2025-05-27 17:37:19.450298,2.1736307573788696,9.1437490323209,Andy,-56,06:90:08:27:28:40
2025-05-27 17:37:19.560198,2.1736307573788696,9.1437490323209,ASUS_A8_2G,-56,F0:2F:74:E2:C4:A8
2025-05-27 17:37:19.667777,2.1736307573788696,9.1437490323209,LAB337_EX(2.4G),-62,34:97:F6:A6:80:40
2025-05-27 17:37:19.731580,2.1736307573788696,9.1437490323209,JacksoniPhone,-66,3E:CB:EC:CC:07:24
2025-05-27 17:37:19.839685,2.1736307573788696,9.1437490323209,LAB334,-68,10:27:F5:E0:85:37
2025-05-27 17:37:19.948454,2.1736307573788696,9.1437490323209,LAB335-1,-68,40:86:CB:DF:DB:C8
2025-05-27 17:37:20.057008,2.1736307573788696,9.1437490323209,AIUVL,-68,10:7C:61:DA:BF:A6
2025-05-27 17:37:20.166259,2.1736307573788696,9.1437490323209,NYCU-Seminar,-70,F4:2E:7F:D3:10:84
2025-05-27 17:37:20.274034,2.1736307573788696,9.1437490323209,APL_ASUS,-70,10:C3:7B:C5:F8:00
2025-05-27 17:37:20.330341,2.1736307573788696,9.1437490323209,BMELabIII,-73,14:DA:E9:80:B0:34
2025-05-27 17:37:20.439889,2.1736307573788696,9.1437490323209,WYTN_RD-LAB,-76,A8:5E:45:9A:82:60
2025-05-27 17:37:20.549770,2.1736307573788696,9.1437490323209,Lab542,-79,A0:36:BC:0E:7A:B8
2025-05-27 17:37:20.659441,2.1736307573788696,9.1437490323209,BMELab,-80,AC:9E:17:79:CE:50
2025-05-27 17:37:20.765910,2.1736307573788696,9.1437490323209,PM2.5_Setup_E4,-81,74:DA:38:C7:D3:E5
2025-05-27 17:37:20.874062,2.1736307573788696,9.1437490323209,DIRECT-524ABFA7,-83,3A:1A:52:4A:3F:A7
2025-05-27 17:37:20.985529,2.1736307573788696,9.1437490323209,DIRECT-3E-HP Color LJ 4303,-88,BE:0F:F3:F6:CA:3E
2025-05-27 17:37:21.007506,2.1736307573788696,9.1437490323209,LAB539,-88,08:BF:B8:67:9F:B0
2025-05-27 17:37:21.114381,2.1736307573788696,9.1437490323209,arai2,-89,DA:5F:E5:C9:A6:50

2025-05-27 17:37:22.676614,2.6813319993492604,8.716156674908516,Andy,-49,06:90:08:27:28:40
2025-05-27 17:37:22.686935,2.6813319993492604,8.716156674908516,JacksoniPhone,-52,3E:CB:EC:CC:07:24
2025-05-27 17:37:22.796303,2.6813319993492604,8.716156674908516,DIRECT-34-HP M283 LaserJet,-55,AA:3B:76:CB:18:34
2025-05-27 17:37:22.906320,2.6813319993492604,8.716156674908516,D-Link_DIR-612,-59,48:EE:0C:A9:21:B0
2025-05-27 17:37:23.014555,2.6813319993492604,8.716156674908516,LAB337_EX(2.4G),-62,34:97:F6:A6:80:40
2025-05-27 17:37:23.122050,2.6813319993492604,8.716156674908516,ASUS_A8_2G,-63,F0:2F:74:E2:C4:A8
2025-05-27 17:37:23.230411,2.6813319993492604,8.716156674908516,AIUVL,-71,10:7C:61:DA:BF:A6
2025-05-27 17:37:23.339988,2.6813319993492604,8.716156674908516,BMELabIII,-73,14:DA:E9:80:B0:34
2025-05-27 17:37:23.447786,2.6813319993492604,8.716156674908516,BMELab,-73,AC:9E:17:79:CE:50
2025-05-27 17:37:23.556894,2.6813319993492604,8.716156674908516,eduroam,-75,F4:2E:7F:D2:93:A0
2025-05-27 17:37:23.665311,2.6813319993492604,8.716156674908516,eduroam,-75,F4:2E:7F:D3:10:80
2025-05-27 17:37:23.772464,2.6813319993492604,8.716156674908516,NYCU-Guest,-75,F4:2E:7F:D3:10:83
2025-05-27 17:37:23.880567,2.6813319993492604,8.716156674908516,NYCU-Seminar,-75,F4:2E:7F:D3:10:84
