timestamp,x,y,SSID,RSSI,Mac addr.

2025-05-27 18:07:15.767078,0.5182241704162587,10.38585250084685,LAB337_EX(2.4G),-51,34:97:F6:A6:80:40
2025-05-27 18:07:15.879130,0.5182241704162587,10.38585250084685,DIRECT-34-HP M283 LaserJet,-55,AA:3B:76:CB:18:34
2025-05-27 18:07:15.989376,0.5182241704162587,10.38585250084685,Andy,-55,06:90:08:27:28:40
2025-05-27 18:07:16.096050,0.5182241704162587,10.38585250084685,ASUS_A8_2G,-58,F0:2F:74:E2:C4:A8
2025-05-27 18:07:16.203532,0.5182241704162587,10.38585250084685,D-Link_DIR-612,-60,48:EE:0C:A9:21:B0
2025-05-27 18:07:16.311686,0.5182241704162587,10.38585250084685,eduroam,-62,F4:2E:7F:D3:10:80
2025-05-27 18:07:16.421748,0.5182241704162587,10.38585250084685,NYCU-Guest,-62,F4:2E:7F:D3:10:83
2025-05-27 18:07:16.531257,0.5182241704162587,10.38585250084685,NYCU-Seminar,-62,F4:2E:7F:D3:10:84
2025-05-27 18:07:16.614821,0.5182241704162587,10.38585250084685,NYCU,-63,F4:2E:7F:D3:10:82
2025-05-27 18:07:16.722142,0.5182241704162587,10.38585250084685,LAB334,-67,10:27:F5:E0:85:37
2025-05-27 18:07:16.829986,0.5182241704162587,10.38585250084685,AIUVL,-69,10:7C:61:DA:BF:A6
2025-05-27 18:07:16.937555,0.5182241704162587,10.38585250084685,JacksoniPhone,-73,3E:CB:EC:CC:07:24
2025-05-27 18:07:17.044531,0.5182241704162587,10.38585250084685,NYCU-Seminar,-75,F4:2E:7F:D2:93:A4
2025-05-27 18:07:17.152971,0.5182241704162587,10.38585250084685,WYTN_RD-LAB,-76,A8:5E:45:9A:82:60
2025-05-27 18:07:17.261745,0.5182241704162587,10.38585250084685,eduroam,-78,F4:2E:7F:D2:93:A0
2025-05-27 18:07:17.370504,0.5182241704162587,10.38585250084685,NYCU,-78,F4:2E:7F:D2:93:A2
2025-05-27 18:07:17.481524,0.5182241704162587,10.38585250084685,NYCU-Guest,-78,F4:2E:7F:D2:93:A3
2025-05-27 18:07:17.589969,0.5182241704162587,10.38585250084685,BMELabIII,-80,14:DA:E9:80:B0:34
2025-05-27 18:07:17.696921,0.5182241704162587,10.38585250084685,BMELab,-82,AC:9E:17:79:CE:50
2025-05-27 18:07:17.805679,0.5182241704162587,10.38585250084685,arai2,-83,DA:5F:E5:C9:A6:50
2025-05-27 18:07:17.915647,0.5182241704162587,10.38585250084685,PM2.5_Setup_E4,-84,74:DA:38:C7:D3:E5
2025-05-27 18:07:18.027731,0.5182241704162587,10.38585250084685,DIRECT-3E-HP Color LJ 4303,-85,BE:0F:F3:F6:CA:3E
2025-05-27 18:07:18.062809,0.5182241704162587,10.38585250084685,arai,-91,D8:EC:E5:C9:A9:E3

2025-05-27 18:07:19.994930,0.5500079521337485,11.243454108386358,D-Link_DIR-612,-54,48:EE:0C:A9:21:B0
2025-05-27 18:07:20.005323,0.5500079521337485,11.243454108386358,JacksoniPhone,-56,3E:CB:EC:CC:07:24
2025-05-27 18:07:20.113182,0.5500079521337485,11.243454108386358,DIRECT-34-HP M283 LaserJet,-57,AA:3B:76:CB:18:34
2025-05-27 18:07:20.221969,0.5500079521337485,11.243454108386358,ASUS_A8_2G,-58,F0:2F:74:E2:C4:A8
2025-05-27 18:07:20.331542,0.5500079521337485,11.243454108386358,Andy,-59,06:90:08:27:28:40
2025-05-27 18:07:20.439067,0.5500079521337485,11.243454108386358,LAB337_EX(2.4G),-61,34:97:F6:A6:80:40
2025-05-27 18:07:20.544519,0.5500079521337485,11.243454108386358,LAB334,-63,10:27:F5:E0:85:37
2025-05-27 18:07:20.651704,0.5500079521337485,11.243454108386358,APL_ASUS,-67,10:C3:7B:C5:F8:00
2025-05-27 18:07:20.760489,0.5500079521337485,11.243454108386358,BMELabIII,-69,14:DA:E9:80:B0:34
2025-05-27 18:07:20.819384,0.5500079521337485,11.243454108386358,NYCU,-70,F4:2E:7F:D2:93:A2
2025-05-27 18:07:20.929385,0.5500079521337485,11.243454108386358,NYCU-Seminar,-72,F4:2E:7F:D3:10:84
2025-05-27 18:07:21.036821,0.5500079521337485,11.243454108386358,NYCU,-73,F4:2E:7F:D3:10:82
2025-05-27 18:07:21.142427,0.5500079521337485,11.243454108386358,NYCU-Guest,-73,F4:2E:7F:D3:10:83
2025-05-27 18:07:21.250647,0.5500079521337485,11.243454108386358,WYTN_RD-LAB,-73,A8:5E:45:9A:82:60
2025-05-27 18:07:21.358525,0.5500079521337485,11.243454108386358,AIUVL,-73,10:7C:61:DA:BF:A6
2025-05-27 18:07:21.468034,0.5500079521337485,11.243454108386358,eduroam,-74,F4:2E:7F:D2:93:A0
2025-05-27 18:07:21.578741,0.5500079521337485,11.243454108386358,NYCU-Guest,-74,F4:2E:7F:D2:93:A3
2025-05-27 18:07:21.687686,0.5500079521337485,11.243454108386358,NYCU-Seminar,-74,F4:2E:7F:D2:93:A4
2025-05-27 18:07:21.794335,0.5500079521337485,11.243454108386358,BMELab,-74,AC:9E:17:79:CE:50
2025-05-27 18:07:21.903214,0.5500079521337485,11.243454108386358,eduroam,-75,F4:2E:7F:D3:10:80
2025-05-27 18:07:22.014601,0.5500079521337485,11.243454108386358,ARA_Public,-79,DA:5F:E5:C9:A6:52
2025-05-27 18:07:22.122573,0.5500079521337485,11.243454108386358,arai,-80,DA:5F:E5:C9:A6:51
2025-05-27 18:07:22.231166,0.5500079521337485,11.243454108386358,arai2,-80,DA:5F:E5:C9:A6:50
2025-05-27 18:07:22.339518,0.5500079521337485,11.243454108386358,CHT Wi-Fi(HiNet),-87,10:62:EB:C4:48:21
2025-05-27 18:07:22.449168,0.5500079521337485,11.243454108386358,.1.Free Wi-Fi,-87,10:62:EB:C4:48:23
2025-05-27 18:07:22.558235,0.5500079521337485,11.243454108386358,WYTN_RD,-91,A8:5E:45:9A:73:F8

2025-05-27 18:07:24.011214,0.43351375085765637,12.06564352333848,DIRECT-34-HP M283 LaserJet,-55,AA:3B:76:CB:18:34
2025-05-27 18:07:24.119356,0.43351375085765637,12.06564352333848,D-Link_DIR-612,-57,48:EE:0C:A9:21:B0
2025-05-27 18:07:24.229246,0.43351375085765637,12.06564352333848,LAB337_EX(2.4G),-59,34:97:F6:A6:80:40
2025-05-27 18:07:24.338378,0.43351375085765637,12.06564352333848,ASUS_A8_2G,-60,F0:2F:74:E2:C4:A8
2025-05-27 18:07:24.445517,0.43351375085765637,12.06564352333848,Andy,-62,06:90:08:27:28:40
2025-05-27 18:07:24.555892,0.43351375085765637,12.06564352333848,APL_ASUS,-66,10:C3:7B:C5:F8:00
2025-05-27 18:07:24.665694,0.43351375085765637,12.06564352333848,BMELabIII,-69,14:DA:E9:80:B0:34
2025-05-27 18:07:24.773214,0.43351375085765637,12.06564352333848,BMELab,-72,AC:9E:17:79:CE:50
2025-05-27 18:07:24.882113,0.43351375085765637,12.06564352333848,NYCU,-74,F4:2E:7F:D3:10:82
2025-05-27 18:07:24.990133,0.43351375085765637,12.06564352333848,NYCU-Guest,-74,F4:2E:7F:D3:10:83
2025-05-27 18:07:25.021931,0.43351375085765637,12.06564352333848,AIUVL,-74,10:7C:61:DA:BF:A6
2025-05-27 18:07:25.130533,0.43351375085765637,12.06564352333848,eduroam,-75,F4:2E:7F:D3:10:80
2025-05-27 18:07:25.238235,0.43351375085765637,12.06564352333848,NYCU-Seminar,-75,F4:2E:7F:D3:10:84
2025-05-27 18:07:25.344091,0.43351375085765637,12.06564352333848,JacksoniPhone,-77,3E:CB:EC:CC:07:24
2025-05-27 18:07:25.452817,0.43351375085765637,12.06564352333848,arai2,-78,DA:5F:E5:C9:A6:50
2025-05-27 18:07:25.563559,0.43351375085765637,12.06564352333848,arai,-79,DA:5F:E5:C9:A6:51
2025-05-27 18:07:25.674358,0.43351375085765637,12.06564352333848,ARA_Public,-79,DA:5F:E5:C9:A6:52
2025-05-27 18:07:25.783995,0.43351375085765637,12.06564352333848,NYCU-Guest,-81,F4:2E:7F:D2:93:A3
2025-05-27 18:07:25.891844,0.43351375085765637,12.06564352333848,DIRECT-3E-HP Color LJ 4303,-84,BE:0F:F3:F6:CA:3E
2025-05-27 18:07:25.998725,0.43351375085765637,12.06564352333848,eduroam,-85,F4:2E:7F:D2:93:A0
2025-05-27 18:07:26.108354,0.43351375085765637,12.06564352333848,DIRECT-c1-HP M141 LaserJet,-85,5E:60:BA:43:7D:C1
2025-05-27 18:07:26.216460,0.43351375085765637,12.06564352333848,NYCU,-86,F4:2E:7F:D2:93:A2
2025-05-27 18:07:26.326637,0.43351375085765637,12.06564352333848,NYCU-Seminar,-86,F4:2E:7F:D2:93:A4
2025-05-27 18:07:26.426714,0.43351375085765637,12.06564352333848,.1.Free Wi-Fi,-91,10:62:EB:C4:48:23

