time_s,x,y,wifi_ssid,wifi_rssi,wifi_mac
3.931,4.795613565323547,6.511043690431615,JacksoniPhone,-51,DA:9A:F3:00:FF:3E
3.937,4.795613565323547,6.511043690431615,ASUS_A8_2G,-51,F0:2F:74:E2:C4:A8
3.942,4.795613565323547,6.511043690431615,DIRECT-34-HP M283 LaserJet,-55,AA:3B:76:CB:18:34
3.948,4.795613565323547,6.511043690431615,BMELab,-56,AC:9E:17:79:CE:50
3.954,4.795613565323547,6.511043690431615,D-Link_DIR-612,-61,48:EE:0C:A9:21:B0
3.960,4.795613565323547,6.511043690431615,BMELabIII,-68,14:DA:E9:80:B0:34
3.965,4.795613565323547,6.511043690431615,NYCU-Guest,-77,F4:2E:7F:D3:10:83
3.971,4.795613565323547,6.511043690431615,DIRECT-3E-HP Color LJ 4303,-77,BE:0F:F3:F6:CA:3E
3.976,4.795613565323547,6.511043690431615,NYCU,-78,F4:2E:7F:D3:10:82
3.981,4.795613565323547,6.511043690431615,NYCU-Seminar,-78,F4:2E:7F:D3:10:84
3.987,4.795613565323547,6.511043690431615,eduroam,-79,F4:2E:7F:D3:10:80
3.992,4.795613565323547,6.511043690431615,NYCU,-90,F4:2E:7F:D2:93:A2
5.031,4.795613565323547,6.511043690431615,JacksoniPhone,-42,DA:9A:F3:00:FF:3E
5.037,4.795613565323547,6.511043690431615,ASUS_A8_2G,-47,F0:2F:74:E2:C4:A8
5.043,4.795613565323547,6.511043690431615,DIRECT-34-HP M283 LaserJet,-50,AA:3B:76:CB:18:34
5.048,4.795613565323547,6.511043690431615,D-Link_DIR-612,-67,48:EE:0C:A9:21:B0
5.053,4.795613565323547,6.511043690431615,LAB334,-73,10:27:F5:E0:85:37
5.058,4.795613565323547,6.511043690431615,BMELabIII,-75,14:DA:E9:80:B0:34
5.063,4.795613565323547,6.511043690431615,NYCU-Seminar,-83,F4:2E:7F:D2:93:A4
8.130,4.847080930620905,6.257220547673437,ASUS_A8_2G,-50,F0:2F:74:E2:C4:A8
8.136,4.847080930620905,6.257220547673437,BMELab,-52,AC:9E:17:79:CE:50
8.141,4.847080930620905,6.257220547673437,JacksoniPhone,-57,DA:9A:F3:00:FF:3E
8.146,4.847080930620905,6.257220547673437,DIRECT-34-HP M283 LaserJet,-58,AA:3B:76:CB:18:34
8.151,4.847080930620905,6.257220547673437,BMELabIII,-71,14:DA:E9:80:B0:34
8.156,4.847080930620905,6.257220547673437,eduroam,-72,F4:2E:7F:D3:10:80
8.162,4.847080930620905,6.257220547673437,NYCU,-73,F4:2E:7F:D3:10:82
8.167,4.847080930620905,6.257220547673437,DIRECT-3E-HP Color LJ 4303,-73,BE:0F:F3:F6:CA:3E
8.172,4.847080930620905,6.257220547673437,NYCU-Guest,-76,F4:2E:7F:D3:10:83
8.177,4.847080930620905,6.257220547673437,NYCU-Seminar,-76,F4:2E:7F:D3:10:84
8.182,4.847080930620905,6.257220547673437,NYCU,-83,F4:2E:7F:D2:93:A2
8.193,4.847080930620905,6.257220547673437,NYCU-Seminar,-83,F4:2E:7F:D2:93:A4
10.931,4.894094799032709,6.018377152178593,ASUS_A8_2G,-48,F0:2F:74:E2:C4:A8
10.936,4.894094799032709,6.018377152178593,DIRECT-34-HP M283 LaserJet,-54,AA:3B:76:CB:18:34
10.941,4.894094799032709,6.018377152178593,JacksoniPhone,-55,DA:9A:F3:00:FF:3E
10.946,4.894094799032709,6.018377152178593,BMELab,-61,AC:9E:17:79:CE:50
11.032,4.894094799032709,6.018377152178593,BMELabIII,-69,14:DA:E9:80:B0:34
14.233,4.970622976576914,5.593491584496571,DIRECT-34-HP M283 LaserJet,-52,AA:3B:76:CB:18:34
14.241,4.970622976576914,5.593491584496571,ASUS_A8_2G,-52,F0:2F:74:E2:C4:A8
14.247,4.970622976576914,5.593491584496571,JacksoniPhone,-54,DA:9A:F3:00:FF:3E
14.252,4.970622976576914,5.593491584496571,BMELab,-55,AC:9E:17:79:CE:50
14.257,4.970622976576914,5.593491584496571,LAB334,-56,10:27:F5:E0:85:37
14.331,4.880279433058246,5.302145440399918,BMELabIII,-69,14:DA:E9:80:B0:34
14.339,4.880279433058246,5.302145440399918,WYTN_RD-LAB,-79,A8:5E:45:9A:82:60
14.344,4.880279433058246,5.302145440399918,DIRECT-3E-HP Color LJ 4303,-81,BE:0F:F3:F6:CA:3E
14.349,4.880279433058246,5.302145440399918,DIRECT-524ABFA7,-84,3A:1A:52:4A:3F:A7
14.354,4.880279433058246,5.302145440399918,NYCU,-88,F4:2E:7F:D3:29:42
17.334,4.671732734582163,5.002877902464735,LAB334,-53,10:27:F5:E0:85:37
17.342,4.671732734582163,5.002877902464735,DIRECT-34-HP M283 LaserJet,-54,AA:3B:76:CB:18:34
17.348,4.671732734582163,5.002877902464735,ASUS_A8_2G,-54,F0:2F:74:E2:C4:A8
17.353,4.671732734582163,5.002877902464735,BMELab,-58,AC:9E:17:79:CE:50
17.358,4.671732734582163,5.002877902464735,JacksoniPhone,-63,DA:9A:F3:00:FF:3E
17.431,4.671732734582163,5.002877902464735,BMELabIII,-68,14:DA:E9:80:B0:34
17.442,4.671732734582163,5.002877902464735,DIRECT-3E-HP Color LJ 4303,-76,BE:0F:F3:F6:CA:3E
20.430,4.46094408973228,4.774205735158999,DIRECT-34-HP M283 LaserJet,-54,AA:3B:76:CB:18:34
20.436,4.46094408973228,4.774205735158999,BMELab,-60,AC:9E:17:79:CE:50
20.441,4.46094408973228,4.774205735158999,JacksoniPhone,-65,DA:9A:F3:00:FF:3E
20.447,4.46094408973228,4.774205735158999,eduroam,-69,F4:2E:7F:D3:10:80
20.452,4.46094408973228,4.774205735158999,BMELabIII,-69,14:DA:E9:80:B0:34
20.459,4.46094408973228,4.774205735158999,D-Link_DIR-612,-70,48:EE:0C:A9:21:B0
