time_s,x,y,wifi_ssid,wifi_rssi,wifi_mac
5.567,-2.1215998553424695,2.844852178203965,JacksoniPhone,-51,DA:9A:F3:00:FF:3E
5.573,-2.1215998553424695,2.844852178203965,ASUS_A8_2G,-52,F0:2F:74:E2:C4:A8
5.578,-2.1215998553424695,2.844852178203965,D-Link_DIR-612,-55,48:EE:0C:A9:21:B0
5.583,-2.1215998553424695,2.844852178203965,DIRECT-34-HP M283 LaserJet,-60,AA:3B:76:CB:18:34
5.588,-2.1215998553424695,2.844852178203965,BMELabIII,-65,14:DA:E9:80:B0:34
5.593,-2.1215998553424695,2.844852178203965,APL_ASUS,-66,10:C3:7B:C5:F8:00
5.598,-2.1215998553424695,2.844852178203965,NYCU,-70,F4:2E:7F:D3:10:82
5.603,-2.1215998553424695,2.844852178203965,eduroam,-70,F4:2E:7F:D3:10:80
5.608,-2.1215998553424695,2.844852178203965,NYCU-Seminar,-70,F4:2E:7F:D3:10:84
5.613,-2.1215998553424695,2.844852178203965,NYCU-Guest,-71,F4:2E:7F:D3:10:83
5.618,-2.1215998553424695,2.844852178203965,BMELab,-71,AC:9E:17:79:CE:50
5.623,-2.1215998553424695,2.844852178203965,eduroam,-77,F4:2E:7F:D2:93:A0
5.628,-2.1215998553424695,2.844852178203965,NYCU,-77,F4:2E:7F:D2:93:A2
5.632,-2.1215998553424695,2.844852178203965,DIRECT-3E-HP Color LJ 4303,-77,BE:0F:F3:F6:CA:3E
5.637,-2.1215998553424695,2.844852178203965,PM2.5_Setup_E4,-86,74:DA:38:C7:D3:E5
5.766,-2.1215998553424695,2.844852178203965,BMELabIII,-53,14:DA:E9:80:B0:34
5.771,-2.1215998553424695,2.844852178203965,JacksoniPhone,-54,DA:9A:F3:00:FF:3E
5.776,-2.1215998553424695,2.844852178203965,AIUVL,-60,10:7C:61:DA:BF:A6
5.865,-2.1215998553424695,2.844852178203965,DIRECT-34-HP M283 LaserJet,-61,AA:3B:76:CB:18:34
5.870,-2.1215998553424695,2.844852178203965,LAB337_EX(2.4G),-71,34:97:F6:A6:80:40
5.876,-2.1215998553424695,2.844852178203965,BMELab,-72,AC:9E:17:79:CE:50
5.881,-2.1215998553424695,2.844852178203965,DIRECT-524ABFA7,-79,3A:1A:52:4A:3F:A7
5.886,-2.1215998553424695,2.844852178203965,DIRECT-3E-HP Color LJ 4303,-82,BE:0F:F3:F6:CA:3E
8.867,-2.025714608231989,2.5712799185023125,JacksoniPhone,-54,DA:9A:F3:00:FF:3E
8.873,-2.025714608231989,2.5712799185023125,BMELabIII,-55,14:DA:E9:80:B0:34
8.879,-2.025714608231989,2.5712799185023125,NYCU-Seminar,-58,F4:2E:7F:D3:10:84
8.885,-2.025714608231989,2.5712799185023125,eduroam,-58,F4:2E:7F:D3:10:80
8.890,-2.025714608231989,2.5712799185023125,NYCU,-59,F4:2E:7F:D3:10:82
8.895,-2.025714608231989,2.5712799185023125,NYCU-Guest,-61,F4:2E:7F:D3:10:83
8.900,-2.025714608231989,2.5712799185023125,DIRECT-34-HP M283 LaserJet,-65,AA:3B:76:CB:18:34
8.905,-2.025714608231989,2.5712799185023125,APL_ASUS,-71,10:C3:7B:C5:F8:00
8.964,-2.025714608231989,2.5712799185023125,BMELab,-74,AC:9E:17:79:CE:50
8.970,-2.025714608231989,2.5712799185023125,NYCU-Guest,-83,F4:2E:7F:D2:93:A3
8.975,-2.025714608231989,2.5712799185023125,NYCU-Seminar,-83,F4:2E:7F:D2:93:A4
8.981,-2.025714608231989,2.5712799185023125,DIRECT-3E-HP Color LJ 4303,-86,BE:0F:F3:F6:CA:3E
