time_s,x,y,wifi_ssid,wifi_rssi,wifi_mac
13.309,-0.1686785162451544,0.9688071091495243,ASUS_A8_2G,-49,F0:2F:74:E2:C4:A8
13.315,-0.1686785162451544,0.9688071091495243,BMELabIII,-52,14:DA:E9:80:B0:34
13.322,-0.1686785162451544,0.9688071091495243,LAB334,-54,10:27:F5:E0:85:37
13.327,-0.1686785162451544,0.9688071091495243,DIRECT-34-HP M283 LaserJet,-56,AA:3B:76:CB:18:34
13.333,-0.1686785162451544,0.9688071091495243,Andy,-62,06:90:08:27:28:40
13.338,-0.1686785162451544,0.9688071091495243,jerryma,-63,F2:1A:15:DC:E4:ED
13.343,-0.1686785162451544,0.9688071091495243,JacksoniPhone,-63,3E:CB:EC:CC:07:24
13.348,-0.1686785162451544,0.9688071091495243,LAB337_EX(2.4G),-67,34:97:F6:A6:80:40
13.353,-0.1686785162451544,0.9688071091495243,BMELab,-67,AC:9E:17:79:CE:50
13.358,-0.1686785162451544,0.9688071091495243,eduroam,-72,F4:2E:7F:D3:10:80
13.363,-0.1686785162451544,0.9688071091495243,NYCU,-72,F4:2E:7F:D3:10:82
13.368,-0.1686785162451544,0.9688071091495243,NYCU-Seminar,-72,F4:2E:7F:D3:10:84
13.372,-0.1686785162451544,0.9688071091495243,NYCU-Guest,-72,F4:2E:7F:D3:10:83
13.377,-0.1686785162451544,0.9688071091495243,DIRECT-79-HP M227f LaserJet,-73,4E:EB:BD:6F:EC:79
13.382,-0.1686785162451544,0.9688071091495243,D-Link_DIR-612,-76,48:EE:0C:A9:21:B0
13.387,-0.1686785162451544,0.9688071091495243,WYTN_RD-Meeting,-77,A8:5E:45:9A:73:80
13.392,-0.1686785162451544,0.9688071091495243,DIRECT-3E-HP Color LJ 4303,-77,BE:0F:F3:F6:CA:3E
13.397,-0.1686785162451544,0.9688071091495243,DIRECT-524ABFA7,-78,3A:1A:52:4A:3F:A7
13.402,-0.1686785162451544,0.9688071091495243,ASUS_A8_2G,-45,F0:2F:74:E2:C4:A8
13.407,-0.1686785162451544,0.9688071091495243,JacksoniPhone,-53,3E:CB:EC:CC:07:24
13.414,-0.1686785162451544,0.9688071091495243,BMELabIII,-57,14:DA:E9:80:B0:34
13.418,-0.1686785162451544,0.9688071091495243,LAB334,-59,10:27:F5:E0:85:37
13.423,-0.1686785162451544,0.9688071091495243,Andy,-60,06:90:08:27:28:40
13.428,-0.1686785162451544,0.9688071091495243,DIRECT-34-HP M283 LaserJet,-64,AA:3B:76:CB:18:34
13.433,-0.1686785162451544,0.9688071091495243,BMELab,-64,AC:9E:17:79:CE:50
13.437,-0.1686785162451544,0.9688071091495243,DIRECT-79-HP M227f LaserJet,-69,4E:EB:BD:6F:EC:79
13.442,-0.1686785162451544,0.9688071091495243,NYCU,-71,F4:2E:7F:D3:10:82
13.447,-0.1686785162451544,0.9688071091495243,NYCU-Guest,-72,F4:2E:7F:D3:10:83
13.452,-0.1686785162451544,0.9688071091495243,NYCU-Seminar,-72,F4:2E:7F:D3:10:84
13.457,-0.1686785162451544,0.9688071091495243,WYTN_RD-Meeting,-72,A8:5E:45:9A:73:80
13.462,-0.1686785162451544,0.9688071091495243,D-Link_DIR-612,-73,48:EE:0C:A9:21:B0
13.466,-0.1686785162451544,0.9688071091495243,eduroam,-74,F4:2E:7F:D3:10:80
13.471,-0.1686785162451544,0.9688071091495243,Lab542,-74,A0:36:BC:0E:7A:B8
13.476,-0.1686785162451544,0.9688071091495243,DIRECT-3E-HP Color LJ 4303,-77,BE:0F:F3:F6:CA:3E
13.481,-0.1686785162451544,0.9688071091495243,NYCU-Guest,-84,F4:2E:7F:D2:93:A3
13.487,-0.1686785162451544,0.9688071091495243,ASUS_A8_2G,-49,F0:2F:74:E2:C4:A8
13.492,-0.1686785162451544,0.9688071091495243,JacksoniPhone,-52,3E:CB:EC:CC:07:24
13.497,-0.1686785162451544,0.9688071091495243,LAB334,-54,10:27:F5:E0:85:37
13.501,-0.1686785162451544,0.9688071091495243,DIRECT-34-HP M283 LaserJet,-58,AA:3B:76:CB:18:34
13.506,-0.1686785162451544,0.9688071091495243,jerryma,-60,F2:1A:15:DC:E4:ED
13.511,-0.1686785162451544,0.9688071091495243,BMELabIII,-60,14:DA:E9:80:B0:34
