time_s,x,y,wifi_ssid,wifi_rssi,wifi_mac
4.718,-2.5073457689466907,10.423387076211775,JacksoniPhone,-51,DA:9A:F3:00:FF:3E
4.724,-2.5073457689466907,10.423387076211775,NYCU,-58,F4:2E:7F:D3:10:82
4.730,-2.5073457689466907,10.423387076211775,NYCU-Seminar,-58,F4:2E:7F:D3:10:84
4.735,-2.5073457689466907,10.423387076211775,NYCU-Guest,-58,F4:2E:7F:D3:10:83
4.741,-2.5073457689466907,10.423387076211775,eduroam,-60,F4:2E:7F:D3:10:80
4.746,-2.5073457689466907,10.423387076211775,DIRECT-34-HP M283 LaserJet,-60,AA:3B:76:CB:18:34
4.751,-2.5073457689466907,10.423387076211775,BMELabIII,-61,14:DA:E9:80:B0:34
4.756,-2.5073457689466907,10.423387076211775,LAB334,-62,10:27:F5:E0:85:37
4.762,-2.5073457689466907,10.423387076211775,LAB335-1,-70,40:86:CB:DF:DB:C8
4.768,-2.5073457689466907,10.423387076211775,eduroam,-73,F4:2E:7F:D2:93:A0
4.773,-2.5073457689466907,10.423387076211775,NYCU,-73,F4:2E:7F:D2:93:A2
4.778,-2.5073457689466907,10.423387076211775,NYCU-Guest,-73,F4:2E:7F:D2:93:A3
4.783,-2.5073457689466907,10.423387076211775,PM2.5_Setup_E4,-74,74:DA:38:C7:D3:E5
4.788,-2.5073457689466907,10.423387076211775,BMELab,-79,AC:9E:17:79:CE:50
4.793,-2.5073457689466907,10.423387076211775,Lab332,-86,BC:0F:9A:51:BC:BC
4.799,-2.5073457689466907,10.423387076211775,NCTU-VIP,-90,10:62:EB:A5:1C:67
4.805,-2.5073457689466907,10.423387076211775,LAB337_EX(2.4G),-43,34:97:F6:A6:80:40
4.810,-2.5073457689466907,10.423387076211775,JacksoniPhone,-49,DA:9A:F3:00:FF:3E
4.815,-2.5073457689466907,10.423387076211775,DIRECT-34-HP M283 LaserJet,-56,AA:3B:76:CB:18:34
4.821,-2.5073457689466907,10.423387076211775,NYCU,-57,F4:2E:7F:D3:10:82
4.825,-2.5073457689466907,10.423387076211775,LAB335-1,-68,40:86:CB:DF:DB:C8
4.831,-2.5073457689466907,10.423387076211775,AIUVL,-71,10:7C:61:DA:BF:A6
4.838,-2.5073457689466907,10.423387076211775,NYCU,-73,F4:2E:7F:D2:93:A2
4.844,-2.5073457689466907,10.423387076211775,NYCU-Guest,-73,F4:2E:7F:D2:93:A3
4.849,-2.5073457689466907,10.423387076211775,NYCU-Seminar,-73,F4:2E:7F:D2:93:A4
4.854,-2.5073457689466907,10.423387076211775,WYTN_RD-LAB,-83,A8:5E:45:9A:82:60
7.619,-2.4280704839519864,10.220700457627581,D-Link_DIR-612,-51,48:EE:0C:A9:21:B0
7.629,-2.4280704839519864,10.220700457627581,JacksoniPhone,-55,DA:9A:F3:00:FF:3E
7.636,-2.4280704839519864,10.220700457627581,LAB334,-59,10:27:F5:E0:85:37
7.644,-2.4280704839519864,10.220700457627581,DIRECT-34-HP M283 LaserJet,-65,AA:3B:76:CB:18:34
7.651,-2.4280704839519864,10.220700457627581,NYCU-Guest,-81,F4:2E:7F:D2:93:A3
7.718,-2.4280704839519864,10.220700457627581,eduroam,-82,F4:2E:7F:D2:93:A0
7.728,-2.4280704839519864,10.220700457627581,NYCU,-82,F4:2E:7F:D2:93:A2
10.718,-2.249919982295853,9.986600077761718,ASUS_A8_2G,-51,F0:2F:74:E2:C4:A8
10.725,-2.249919982295853,9.986600077761718,D-Link_DIR-612,-54,48:EE:0C:A9:21:B0
10.731,-2.249919982295853,9.986600077761718,DIRECT-34-HP M283 LaserJet,-56,AA:3B:76:CB:18:34
10.736,-2.249919982295853,9.986600077761718,JacksoniPhone,-56,DA:9A:F3:00:FF:3E
10.741,-2.249919982295853,9.986600077761718,BMELabIII,-59,14:DA:E9:80:B0:34
10.746,-2.249919982295853,9.986600077761718,NYCU-Seminar,-62,F4:2E:7F:D3:10:84
10.751,-2.249919982295853,9.986600077761718,eduroam,-63,F4:2E:7F:D3:10:80
10.756,-2.249919982295853,9.986600077761718,NYCU,-64,F4:2E:7F:D3:10:82
10.760,-2.249919982295853,9.986600077761718,NYCU-Guest,-66,F4:2E:7F:D3:10:83
10.816,-2.249919982295853,9.986600077761718,eduroam,-77,F4:2E:7F:D2:93:A0
10.823,-2.249919982295853,9.986600077761718,NYCU,-77,F4:2E:7F:D2:93:A2
10.828,-2.249919982295853,9.986600077761718,NYCU-Seminar,-79,F4:2E:7F:D2:93:A4
10.834,-2.249919982295853,9.986600077761718,NYCU-Guest,-79,F4:2E:7F:D2:93:A3
13.818,-1.8774669912037925,9.572547127561998,ASUS_A8_2G,-50,F0:2F:74:E2:C4:A8
13.826,-1.8774669912037925,9.572547127561998,JacksoniPhone,-53,DA:9A:F3:00:FF:3E
13.832,-1.8774669912037925,9.572547127561998,DIRECT-34-HP M283 LaserJet,-54,AA:3B:76:CB:18:34
13.918,-1.8774669912037925,9.572547127561998,D-Link_DIR-612,-58,48:EE:0C:A9:21:B0
13.927,-1.8774669912037925,9.572547127561998,NYCU-Seminar,-58,F4:2E:7F:D3:10:84
13.933,-1.8774669912037925,9.572547127561998,eduroam,-59,F4:2E:7F:D3:10:80
13.938,-1.8774669912037925,9.572547127561998,NYCU,-59,F4:2E:7F:D3:10:82
13.942,-1.8774669912037925,9.572547127561998,NYCU-Guest,-59,F4:2E:7F:D3:10:83
13.948,-1.8774669912037925,9.572547127561998,BMELabIII,-61,14:DA:E9:80:B0:34
13.956,-1.8774669912037925,9.572547127561998,AIUVL,-67,10:7C:61:DA:BF:A6
13.971,-1.8774669912037925,9.572547127561998,BMELab,-74,AC:9E:17:79:CE:50
13.986,-1.8774669912037925,9.572547127561998,NYCU,-83,F4:2E:7F:D4:D4:02
14.002,-1.8774669912037925,9.572547127561998,eduroam,-83,F4:2E:7F:D4:D4:00
17.019,-1.4178485855519738,9.0313453601937,D-Link_DIR-612,-53,48:EE:0C:A9:21:B0
17.027,-1.4178485855519738,9.0313453601937,JacksoniPhone,-55,DA:9A:F3:00:FF:3E
17.034,-1.4178485855519738,9.0313453601937,DIRECT-34-HP M283 LaserJet,-57,AA:3B:76:CB:18:34
17.041,-1.4178485855519738,9.0313453601937,NYCU,-63,F4:2E:7F:D3:10:82
17.048,-1.4178485855519738,9.0313453601937,NYCU-Guest,-63,F4:2E:7F:D3:10:83
17.055,-1.4178485855519738,9.0313453601937,NYCU-Seminar,-63,F4:2E:7F:D3:10:84
17.062,-1.4178485855519738,9.0313453601937,eduroam,-64,F4:2E:7F:D3:10:80
17.070,-1.4178485855519738,9.0313453601937,NYCU,-66,F4:2E:7F:D2:93:A2
17.078,-1.4178485855519738,9.0313453601937,NYCU-Guest,-66,F4:2E:7F:D2:93:A3
17.086,-1.4178485855519738,9.0313453601937,NYCU-Seminar,-66,F4:2E:7F:D2:93:A4
17.093,-1.4178485855519738,9.0313453601937,eduroam,-67,F4:2E:7F:D2:93:A0
17.100,-1.4178485855519738,9.0313453601937,BMELab,-67,AC:9E:17:79:CE:50
17.105,-1.4178485855519738,9.0313453601937,BMELabIII,-74,14:DA:E9:80:B0:34
17.112,-1.4178485855519738,9.0313453601937,DIRECT-3E-HP Color LJ 4303,-74,BE:0F:F3:F6:CA:3E
17.117,-1.4178485855519738,9.0313453601937,PM2.5_Setup_E4,-79,74:DA:38:C7:D3:E5
17.123,-1.4178485855519738,9.0313453601937,arai,-91,DA:5F:E5:C9:A6:51
20.119,-1.2428657894473525,8.598459145560582,ASUS_A8_2G,-46,F0:2F:74:E2:C4:A8
20.126,-1.2428657894473525,8.598459145560582,D-Link_DIR-612,-54,48:EE:0C:A9:21:B0
20.132,-1.2428657894473525,8.598459145560582,DIRECT-34-HP M283 LaserJet,-57,AA:3B:76:CB:18:34
20.138,-1.2428657894473525,8.598459145560582,JacksoniPhone,-60,DA:9A:F3:00:FF:3E
20.143,-1.2428657894473525,8.598459145560582,NYCU,-61,F4:2E:7F:D3:10:82
20.216,-1.2428657894473525,8.598459145560582,NYCU-Guest,-64,F4:2E:7F:D3:10:83
20.223,-1.2428657894473525,8.598459145560582,NYCU-Guest,-73,F4:2E:7F:D2:93:A3
20.228,-1.2428657894473525,8.598459145560582,NYCU-Seminar,-73,F4:2E:7F:D2:93:A4
20.234,-1.2428657894473525,8.598459145560582,DIRECT-3E-HP Color LJ 4303,-81,BE:0F:F3:F6:CA:3E
23.017,-0.9894137330768612,8.015996126117077,JacksoniPhone,-49,DA:9A:F3:00:FF:3E
23.022,-0.9894137330768612,8.015996126117077,D-Link_DIR-612,-57,48:EE:0C:A9:21:B0
23.026,-0.9894137330768612,8.015996126117077,DIRECT-34-HP M283 LaserJet,-61,AA:3B:76:CB:18:34
23.031,-0.9894137330768612,8.015996126117077,NYCU,-69,F4:2E:7F:D3:10:82
23.036,-0.9894137330768612,8.015996126117077,NYCU-Guest,-69,F4:2E:7F:D3:10:83
23.041,-0.9894137330768612,8.015996126117077,eduroam,-71,F4:2E:7F:D3:10:80
23.045,-0.9894137330768612,8.015996126117077,NYCU-Seminar,-72,F4:2E:7F:D3:10:84
26.018,-0.8436927403580617,7.718537553981942,JacksoniPhone,-56,DA:9A:F3:00:FF:3E
26.024,-0.8436927403580617,7.718537553981942,BMELabIII,-65,14:DA:E9:80:B0:34
26.116,-0.8436927403580617,7.718537553981942,BMELab,-65,AC:9E:17:79:CE:50
26.123,-0.8436927403580617,7.718537553981942,DIRECT-34-HP M283 LaserJet,-66,AA:3B:76:CB:18:34
26.130,-0.8436927403580617,7.718537553981942,LAB337_EX(2.4G),-69,34:97:F6:A6:80:40
26.137,-0.8436927403580617,7.718537553981942,NYCU-Seminar,-72,F4:2E:7F:D3:10:84
26.142,-0.8436927403580617,7.718537553981942,NYCU-Guest,-73,F4:2E:7F:D3:10:83
26.148,-0.8436927403580617,7.718537553981942,DIRECT-3E-HP Color LJ 4303,-84,BE:0F:F3:F6:CA:3E
