time_s,x,y,wifi_ssid,wifi_rssi,wifi_mac
4.212,2.036098220618235,9.697145741302812,eduroam,-65,F4:2E:7F:D3:10:80
4.218,2.036098220618235,9.697145741302812,NYCU-Guest,-65,F4:2E:7F:D3:10:83
4.224,2.036098220618235,9.697145741302812,AIUVL,-65,10:7C:61:DA:BF:A6
4.229,2.036098220618235,9.697145741302812,NYCU,-66,F4:2E:7F:D3:10:82
4.233,2.036098220618235,9.697145741302812,NYCU-Seminar,-66,F4:2E:7F:D3:10:84
4.238,2.036098220618235,9.697145741302812,LAB334,-68,10:27:F5:E0:85:37
4.243,2.036098220618235,9.697145741302812,APL_ASUS,-71,10:C3:7B:C5:F8:00
4.248,2.036098220618235,9.697145741302812,DIRECT-c1-HP M141 LaserJet,-72,5E:60:BA:43:7D:C1
4.253,2.036098220618235,9.697145741302812,BMELab,-75,AC:9E:17:79:CE:50
4.258,2.036098220618235,9.697145741302812,LAB335-1,-77,40:86:CB:DF:DB:C8
4.263,2.036098220618235,9.697145741302812,WYTN_RD-LAB,-78,A8:5E:45:9A:82:60
4.268,2.036098220618235,9.697145741302812,PM2.5_Setup_E4,-80,74:DA:38:C7:D3:E5
4.272,2.036098220618235,9.697145741302812,Lab542,-81,A0:36:BC:0E:7A:B8
4.277,2.036098220618235,9.697145741302812,DIRECT-524ABFA7,-82,3A:1A:52:4A:3F:A7
4.282,2.036098220618235,9.697145741302812,NYCU,-86,F4:2E:7F:D2:93:A2
4.287,2.036098220618235,9.697145741302812,arai2,-86,DA:5F:E5:C9:A6:50
4.293,2.036098220618235,9.697145741302812,NYCU-Seminar,-87,F4:2E:7F:D2:93:A4
4.298,2.036098220618235,9.697145741302812,ARA_Public,-87,DA:5F:E5:C9:A6:52
4.303,2.036098220618235,9.697145741302812,NYCU-Guest,-88,F4:2E:7F:D2:93:A3
4.307,2.036098220618235,9.697145741302812,arai,-88,DA:5F:E5:C9:A6:51
4.312,2.036098220618235,9.697145741302812,LAB539,-92,08:BF:B8:67:9F:B0
4.318,2.036098220618235,9.697145741302812,D-Link_DIR-612,-54,48:EE:0C:A9:21:B0
4.323,2.036098220618235,9.697145741302812,DIRECT-34-HP M283 LaserJet,-54,AA:3B:76:CB:18:34
4.328,2.036098220618235,9.697145741302812,JacksoniPhone,-57,DA:9A:F3:00:FF:3E
4.333,2.036098220618235,9.697145741302812,ASUS_A8_2G,-61,F0:2F:74:E2:C4:A8
4.338,2.036098220618235,9.697145741302812,BMELabIII,-64,14:DA:E9:80:B0:34
4.343,2.036098220618235,9.697145741302812,eduroam,-65,F4:2E:7F:D3:10:80
4.347,2.036098220618235,9.697145741302812,NYCU,-66,F4:2E:7F:D3:10:82
4.352,2.036098220618235,9.697145741302812,NYCU-Guest,-66,F4:2E:7F:D3:10:83
4.357,2.036098220618235,9.697145741302812,NYCU-Seminar,-67,F4:2E:7F:D3:10:84
4.362,2.036098220618235,9.697145741302812,BMELab,-73,AC:9E:17:79:CE:50
4.367,2.036098220618235,9.697145741302812,eduroam,-81,F4:2E:7F:D2:93:A0
4.372,2.036098220618235,9.697145741302812,PM2.5_Setup_E4,-83,74:DA:38:C7:D3:E5
4.377,2.036098220618235,9.697145741302812,ARA_Public,-88,DA:5F:E5:C9:A6:52
4.382,2.036098220618235,9.697145741302812,arai2,-89,DA:5F:E5:C9:A6:50
4.387,2.036098220618235,9.697145741302812,LAB539,-90,08:BF:B8:67:9F:B0
