time_s,x,y,wifi_ssid,wifi_rssi,wifi_mac
4.909,-2.383147754515148,0.0004975778769203453,ASUS_A8_2G,-45,F0:2F:74:E2:C4:A8
4.916,-2.383147754515148,0.0004975778769203453,AIUVL,-48,10:7C:61:DA:BF:A6
4.921,-2.383147754515148,0.0004975778769203453,BMELabIII,-50,14:DA:E9:80:B0:34
4.926,-2.383147754515148,0.0004975778769203453,LAB334,-58,10:27:F5:E0:85:37
4.931,-2.383147754515148,0.0004975778769203453,D-Link_DIR-612,-59,48:EE:0C:A9:21:B0
4.936,-2.383147754515148,0.0004975778769203453,DIRECT-34-HP M283 LaserJet,-60,AA:3B:76:CB:18:34
4.941,-2.383147754515148,0.0004975778769203453,JacksoniPhone,-63,DA:9A:F3:00:FF:3E
4.947,-2.383147754515148,0.0004975778769203453,LAB337_EX(2.4G),-66,34:97:F6:A6:80:40
4.952,-2.383147754515148,0.0004975778769203453,BMELab,-66,AC:9E:17:79:CE:50
4.957,-2.383147754515148,0.0004975778769203453,NYCU-Guest,-73,F4:2E:7F:D3:10:83
4.962,-2.383147754515148,0.0004975778769203453,NYCU-Seminar,-73,F4:2E:7F:D3:10:84
4.966,-2.383147754515148,0.0004975778769203453,DIRECT-524ABFA7,-75,3A:1A:52:4A:3F:A7
4.971,-2.383147754515148,0.0004975778769203453,eduroam,-76,F4:2E:7F:D2:93:A0
4.976,-2.383147754515148,0.0004975778769203453,NYCU,-77,F4:2E:7F:D3:10:82
4.981,-2.383147754515148,0.0004975778769203453,NYCU-Guest,-77,F4:2E:7F:D2:93:A3
4.986,-2.383147754515148,0.0004975778769203453,NYCU-Seminar,-78,F4:2E:7F:D2:93:A4
4.991,-2.383147754515148,0.0004975778769203453,eduroam,-78,F4:2E:7F:D3:10:80
4.996,-2.383147754515148,0.0004975778769203453,NYCU,-78,F4:2E:7F:D2:93:A2
5.000,-2.383147754515148,0.0004975778769203453,WYTN_RD,-78,A8:5E:45:9A:73:F8
5.005,-2.383147754515148,0.0004975778769203453,LAB540,-79,10:7C:61:E6:63:74
5.010,-2.383147754515148,0.0004975778769203453,ARA_Public,-83,DA:E3:E5:C9:A9:E7
5.015,-2.383147754515148,0.0004975778769203453,PM2.5_Setup_E4,-88,74:DA:38:C7:D3:E5
5.019,-2.383147754515148,0.0004975778769203453,.1.Free Wi-Fi,-89,10:62:EB:C4:48:23
7.607,-2.535822758015202,0.0696105658420143,AIUVL,-48,10:7C:61:DA:BF:A6
7.613,-2.535822758015202,0.0696105658420143,LAB334,-50,10:27:F5:E0:85:37
7.618,-2.535822758015202,0.0696105658420143,ASUS_A8_2G,-52,F0:2F:74:E2:C4:A8
7.623,-2.535822758015202,0.0696105658420143,DIRECT-34-HP M283 LaserJet,-57,AA:3B:76:CB:18:34
7.628,-2.535822758015202,0.0696105658420143,BMELabIII,-59,14:DA:E9:80:B0:34
