time_s,x,y,wifi_ssid,wifi_rssi,wifi_mac
6.517,-0.48515376963996143,6.204555319132379,JacksoniPhone,-44,DA:9A:F3:00:FF:3E
6.523,-0.48515376963996143,6.204555319132379,ASUS_A8_2G,-51,F0:2F:74:E2:C4:A8
6.529,-0.48515376963996143,6.204555319132379,DIRECT-34-HP M283 LaserJet,-55,AA:3B:76:CB:18:34
6.534,-0.48515376963996143,6.204555319132379,D-Link_DIR-612,-58,48:EE:0C:A9:21:B0
6.540,-0.48515376963996143,6.204555319132379,LAB337_EX(2.4G),-63,34:97:F6:A6:80:40
6.545,-0.48515376963996143,6.204555319132379,eduroam,-65,F4:2E:7F:D3:10:80
6.550,-0.48515376963996143,6.204555319132379,BMELabIII,-73,14:DA:E9:80:B0:34
6.555,-0.48515376963996143,6.204555319132379,WYTN_RD-LAB,-75,A8:5E:45:9A:82:60
6.560,-0.48515376963996143,6.204555319132379,Lab542,-75,A0:36:BC:0E:7A:B8
6.565,-0.48515376963996143,6.204555319132379,DIRECT-3E-HP Color LJ 4303,-76,BE:0F:F3:F6:CA:3E
6.570,-0.48515376963996143,6.204555319132379,NYCU,-79,F4:2E:7F:D2:93:A2
6.575,-0.48515376963996143,6.204555319132379,NYCU-Guest,-79,F4:2E:7F:D2:93:A3
6.580,-0.48515376963996143,6.204555319132379,NYCU-Seminar,-80,F4:2E:7F:D2:93:A4
6.586,-0.48515376963996143,6.204555319132379,JacksoniPhone,-45,DA:9A:F3:00:FF:3E
6.592,-0.48515376963996143,6.204555319132379,DIRECT-34-HP M283 LaserJet,-51,AA:3B:76:CB:18:34
6.598,-0.48515376963996143,6.204555319132379,ASUS_A8_2G,-51,F0:2F:74:E2:C4:A8
6.604,-0.48515376963996143,6.204555319132379,D-Link_DIR-612,-55,48:EE:0C:A9:21:B0
6.610,-0.48515376963996143,6.204555319132379,eduroam,-66,F4:2E:7F:D3:10:80
6.617,-0.48515376963996143,6.204555319132379,NYCU,-66,F4:2E:7F:D3:10:82
6.624,-0.48515376963996143,6.204555319132379,NYCU-Seminar,-67,F4:2E:7F:D3:10:84
6.631,-0.48515376963996143,6.204555319132379,BMELabIII,-74,14:DA:E9:80:B0:34
6.638,-0.48515376963996143,6.204555319132379,DIRECT-3E-HP Color LJ 4303,-75,BE:0F:F3:F6:CA:3E
6.643,-0.48515376963996143,6.204555319132379,DIRECT-524ABFA7,-78,3A:1A:52:4A:3F:A7
6.649,-0.48515376963996143,6.204555319132379,NYCU-Guest,-81,F4:2E:7F:D2:93:A3
6.654,-0.48515376963996143,6.204555319132379,NYCU-Seminar,-81,F4:2E:7F:D2:93:A4
6.660,-0.48515376963996143,6.204555319132379,eduroam,-82,F4:2E:7F:D2:93:A0
7.223,-0.48515376963996143,6.204555319132379,JacksoniPhone,-40,DA:9A:F3:00:FF:3E
7.229,-0.48515376963996143,6.204555319132379,ASUS_A8_2G,-56,F0:2F:74:E2:C4:A8
7.235,-0.48515376963996143,6.204555319132379,BMELabIII,-62,14:DA:E9:80:B0:34
7.241,-0.48515376963996143,6.204555319132379,DIRECT-34-HP M283 LaserJet,-63,AA:3B:76:CB:18:34
7.246,-0.48515376963996143,6.204555319132379,BMELab,-68,AC:9E:17:79:CE:50
7.251,-0.48515376963996143,6.204555319132379,LAB337_EX(2.4G),-70,34:97:F6:A6:80:40
7.256,-0.48515376963996143,6.204555319132379,NYCU,-73,F4:2E:7F:D3:10:82
7.261,-0.48515376963996143,6.204555319132379,NYCU-Guest,-73,F4:2E:7F:D3:10:83
7.316,-0.48515376963996143,6.204555319132379,NYCU-Seminar,-73,F4:2E:7F:D3:10:84
7.322,-0.48515376963996143,6.204555319132379,DIRECT-3E-HP Color LJ 4303,-77,BE:0F:F3:F6:CA:3E
7.329,-0.48515376963996143,6.204555319132379,DIRECT-524ABFA7,-81,3A:1A:52:4A:3F:A7
10.317,-0.21119569922893688,6.231999423492518,JacksoniPhone,-51,DA:9A:F3:00:FF:3E
10.324,-0.21119569922893688,6.231999423492518,DIRECT-34-HP M283 LaserJet,-52,AA:3B:76:CB:18:34
10.330,-0.21119569922893688,6.231999423492518,D-Link_DIR-612,-54,48:EE:0C:A9:21:B0
10.335,-0.21119569922893688,6.231999423492518,eduroam,-65,F4:2E:7F:D3:10:80
10.418,-0.21119569922893688,6.231999423492518,NYCU-Guest,-66,F4:2E:7F:D3:10:83
