time_s,x,y,wifi_ssid,wifi_rssi,wifi_mac
4.506,-2.8885170636767294,10.864967157135581,DIRECT-34-HP M283 LaserJet,-59,AA:3B:76:CB:18:34
4.515,-2.8885170636767294,10.864967157135581,JacksoniPhone,-59,DA:9A:F3:00:FF:3E
4.520,-2.8885170636767294,10.864967157135581,D-Link_DIR-612,-60,48:EE:0C:A9:21:B0
4.526,-2.8885170636767294,10.864967157135581,BMELabIII,-61,14:DA:E9:80:B0:34
4.532,-2.8885170636767294,10.864967157135581,NYCU-Guest,-64,F4:2E:7F:D3:10:83
4.539,-2.8885170636767294,10.864967157135581,NYCU,-64,F4:2E:7F:D3:10:82
4.545,-2.8885170636767294,10.864967157135581,NYCU-Seminar,-64,F4:2E:7F:D3:10:84
4.550,-2.8885170636767294,10.864967157135581,LAB335-1,-64,40:86:CB:DF:DB:C8
4.555,-2.8885170636767294,10.864967157135581,eduroam,-65,F4:2E:7F:D3:10:80
4.560,-2.8885170636767294,10.864967157135581,LAB334,-66,10:27:F5:E0:85:37
4.564,-2.8885170636767294,10.864967157135581,DIRECT-c1-HP M141 LaserJet,-72,5E:60:BA:43:7D:C1
4.570,-2.8885170636767294,10.864967157135581,NYCU-Guest,-75,F4:2E:7F:D2:93:A3
4.576,-2.8885170636767294,10.864967157135581,NYCU-Seminar,-75,F4:2E:7F:D2:93:A4
4.581,-2.8885170636767294,10.864967157135581,eduroam,-76,F4:2E:7F:D2:93:A0
4.587,-2.8885170636767294,10.864967157135581,NYCU,-76,F4:2E:7F:D2:93:A2
4.593,-2.8885170636767294,10.864967157135581,WYTN_RD-LAB,-83,A8:5E:45:9A:82:60
4.599,-2.8885170636767294,10.864967157135581,NYCU,-91,F4:2E:7F:D4:D4:02
5.804,-2.8885170636767294,10.864967157135581,ASUS_A8_2G,-51,F0:2F:74:E2:C4:A8
5.809,-2.8885170636767294,10.864967157135581,DIRECT-34-HP M283 LaserJet,-55,AA:3B:76:CB:18:34
5.813,-2.8885170636767294,10.864967157135581,JacksoniPhone,-55,DA:9A:F3:00:FF:3E
5.818,-2.8885170636767294,10.864967157135581,LAB335-1,-64,40:86:CB:DF:DB:C8
5.824,-2.8885170636767294,10.864967157135581,BMELabIII,-64,14:DA:E9:80:B0:34
5.829,-2.8885170636767294,10.864967157135581,D-Link_DIR-612,-69,48:EE:0C:A9:21:B0
5.835,-2.8885170636767294,10.864967157135581,NYCU,-72,F4:2E:7F:D3:10:82
5.841,-2.8885170636767294,10.864967157135581,eduroam,-73,F4:2E:7F:D3:10:80
5.846,-2.8885170636767294,10.864967157135581,NYCU-Guest,-74,F4:2E:7F:D3:10:83
5.851,-2.8885170636767294,10.864967157135581,NYCU-Seminar,-74,F4:2E:7F:D3:10:84
5.856,-2.8885170636767294,10.864967157135581,DIRECT-3E-HP Color LJ 4303,-82,BE:0F:F3:F6:CA:3E
5.861,-2.8885170636767294,10.864967157135581,PM2.5_Setup_E4,-82,74:DA:38:C7:D3:E5
5.866,-2.8885170636767294,10.864967157135581,WYTN_RD-LAB,-83,A8:5E:45:9A:82:60
5.871,-2.8885170636767294,10.864967157135581,ARA_Public,-93,DA:5F:E5:C9:A6:52
9.403,-2.373919780804692,10.411782083158604,LAB337_EX(2.4G),-44,34:97:F6:A6:80:40
9.408,-2.373919780804692,10.411782083158604,DIRECT-34-HP M283 LaserJet,-53,AA:3B:76:CB:18:34
9.413,-2.373919780804692,10.411782083158604,LAB335-1,-60,40:86:CB:DF:DB:C8
9.418,-2.373919780804692,10.411782083158604,JacksoniPhone,-60,DA:9A:F3:00:FF:3E
9.423,-2.373919780804692,10.411782083158604,D-Link_DIR-612,-62,48:EE:0C:A9:21:B0
9.428,-2.373919780804692,10.411782083158604,BMELab,-66,AC:9E:17:79:CE:50
9.435,-2.373919780804692,10.411782083158604,eduroam,-70,F4:2E:7F:D3:10:80
9.441,-2.373919780804692,10.411782083158604,NYCU,-70,F4:2E:7F:D3:10:82
9.446,-2.373919780804692,10.411782083158604,NYCU-Guest,-70,F4:2E:7F:D3:10:83
9.450,-2.373919780804692,10.411782083158604,eduroam,-75,F4:2E:7F:D2:93:A0
9.455,-2.373919780804692,10.411782083158604,NYCU,-75,F4:2E:7F:D2:93:A2
9.503,-2.373919780804692,10.411782083158604,NYCU-Guest,-75,F4:2E:7F:D2:93:A3
9.509,-2.373919780804692,10.411782083158604,NYCU-Seminar,-75,F4:2E:7F:D2:93:A4
9.515,-2.373919780804692,10.411782083158604,BMELabIII,-77,14:DA:E9:80:B0:34
9.520,-2.373919780804692,10.411782083158604,DIRECT-3E-HP Color LJ 4303,-78,BE:0F:F3:F6:CA:3E
