time_s,x,y,wifi_ssid,wifi_rssi,wifi_mac
4.298,-1.6531971058769799,6.250926442586148,JacksoniPhone,-49,DA:9A:F3:00:FF:3E
4.307,-1.6531971058769799,6.250926442586148,ASUS_A8_2G,-53,F0:2F:74:E2:C4:A8
4.315,-1.6531971058769799,6.250926442586148,DIRECT-34-HP M283 LaserJet,-56,AA:3B:76:CB:18:34
4.324,-1.6531971058769799,6.250926442586148,LAB334,-60,10:27:F5:E0:85:37
4.329,-1.6531971058769799,6.250926442586148,BMELab,-60,AC:9E:17:79:CE:50
4.334,-1.6531971058769799,6.250926442586148,BMELabIII,-69,14:DA:E9:80:B0:34
4.339,-1.6531971058769799,6.250926442586148,DIRECT-3E-HP Color LJ 4303,-79,BE:0F:F3:F6:CA:3E
4.796,-1.6531971058769799,6.250926442586148,JacksoniPhone,-51,DA:9A:F3:00:FF:3E
4.802,-1.6531971058769799,6.250926442586148,ASUS_A8_2G,-53,F0:2F:74:E2:C4:A8
4.809,-1.6531971058769799,6.250926442586148,DIRECT-34-HP M283 LaserJet,-54,AA:3B:76:CB:18:34
4.814,-1.6531971058769799,6.250926442586148,D-Link_DIR-612,-56,48:EE:0C:A9:21:B0
4.818,-1.6531971058769799,6.250926442586148,LAB337_EX(2.4G),-58,34:97:F6:A6:80:40
4.823,-1.6531971058769799,6.250926442586148,BMELab,-59,AC:9E:17:79:CE:50
4.828,-1.6531971058769799,6.250926442586148,NYCU,-61,F4:2E:7F:D3:10:82
4.833,-1.6531971058769799,6.250926442586148,NYCU-Guest,-62,F4:2E:7F:D3:10:83
4.838,-1.6531971058769799,6.250926442586148,NYCU-Seminar,-62,F4:2E:7F:D3:10:84
4.844,-1.6531971058769799,6.250926442586148,LAB334,-62,10:27:F5:E0:85:37
4.898,-1.6531971058769799,6.250926442586148,eduroam,-63,F4:2E:7F:D3:10:80
4.908,-1.6531971058769799,6.250926442586148,eduroam,-71,F4:2E:7F:D2:93:A0
4.913,-1.6531971058769799,6.250926442586148,NYCU-Guest,-71,F4:2E:7F:D2:93:A3
4.918,-1.6531971058769799,6.250926442586148,NYCU,-72,F4:2E:7F:D2:93:A2
4.923,-1.6531971058769799,6.250926442586148,NYCU-Seminar,-72,F4:2E:7F:D2:93:A4
4.928,-1.6531971058769799,6.250926442586148,BMELabIII,-72,14:DA:E9:80:B0:34
4.932,-1.6531971058769799,6.250926442586148,DIRECT-3E-HP Color LJ 4303,-81,BE:0F:F3:F6:CA:3E
4.937,-1.6531971058769799,6.250926442586148,eduroam,-85,F4:2E:7F:D4:D4:00
4.942,-1.6531971058769799,6.250926442586148,NYCU,-85,F4:2E:7F:D4:D4:02
4.947,-1.6531971058769799,6.250926442586148,NYCU-Guest,-85,F4:2E:7F:D4:D4:03
4.952,-1.6531971058769799,6.250926442586148,NYCU-Seminar,-86,F4:2E:7F:D4:D4:04
4.995,-1.6531971058769799,6.250926442586148,.1.Free Wi-Fi,-91,1C:5F:2B:25:10:03
8.298,-1.1984373045022363,6.263434369904776,ASUS_A8_2G,-50,F0:2F:74:E2:C4:A8
8.306,-1.1984373045022363,6.263434369904776,LAB334,-55,10:27:F5:E0:85:37
8.311,-1.1984373045022363,6.263434369904776,DIRECT-34-HP M283 LaserJet,-56,AA:3B:76:CB:18:34
8.316,-1.1984373045022363,6.263434369904776,JacksoniPhone,-59,DA:9A:F3:00:FF:3E
8.321,-1.1984373045022363,6.263434369904776,NYCU,-60,F4:2E:7F:D3:10:82
8.327,-1.1984373045022363,6.263434369904776,AIUVL,-64,10:7C:61:DA:BF:A6
8.332,-1.1984373045022363,6.263434369904776,BMELabIII,-68,14:DA:E9:80:B0:34
8.337,-1.1984373045022363,6.263434369904776,DIRECT-3E-HP Color LJ 4303,-74,BE:0F:F3:F6:CA:3E
8.342,-1.1984373045022363,6.263434369904776,NYCU-Seminar,-75,F4:2E:7F:D2:93:A4
8.347,-1.1984373045022363,6.263434369904776,eduroam,-76,F4:2E:7F:D2:93:A0
8.352,-1.1984373045022363,6.263434369904776,NYCU,-76,F4:2E:7F:D2:93:A2
8.357,-1.1984373045022363,6.263434369904776,NYCU-Guest,-76,F4:2E:7F:D2:93:A3
8.362,-1.1984373045022363,6.263434369904776,BMELab,-77,AC:9E:17:79:CE:50
11.395,-1.0421302617420471,6.612098004923272,DIRECT-34-HP M283 LaserJet,-48,AA:3B:76:CB:18:34
11.401,-1.0421302617420471,6.612098004923272,D-Link_DIR-612,-56,48:EE:0C:A9:21:B0
11.407,-1.0421302617420471,6.612098004923272,JacksoniPhone,-61,DA:9A:F3:00:FF:3E
11.412,-1.0421302617420471,6.612098004923272,BMELabIII,-65,14:DA:E9:80:B0:34
11.417,-1.0421302617420471,6.612098004923272,BMELab,-69,AC:9E:17:79:CE:50
14.495,-1.1481313294050974,7.031620793497508,DIRECT-34-HP M283 LaserJet,-55,AA:3B:76:CB:18:34
14.502,-1.1481313294050974,7.031620793497508,ASUS_A8_2G,-55,F0:2F:74:E2:C4:A8
14.508,-1.1481313294050974,7.031620793497508,JacksoniPhone,-58,DA:9A:F3:00:FF:3E
14.512,-1.1481313294050974,7.031620793497508,D-Link_DIR-612,-69,48:EE:0C:A9:21:B0
14.517,-1.1481313294050974,7.031620793497508,BMELabIII,-70,14:DA:E9:80:B0:34
14.522,-1.1481313294050974,7.031620793497508,eduroam,-72,F4:2E:7F:D3:10:80
14.527,-1.1481313294050974,7.031620793497508,NYCU,-72,F4:2E:7F:D3:10:82
14.533,-1.1481313294050974,7.031620793497508,NYCU-Guest,-72,F4:2E:7F:D3:10:83
14.537,-1.1481313294050974,7.031620793497508,NYCU-Seminar,-72,F4:2E:7F:D3:10:84
14.542,-1.1481313294050974,7.031620793497508,DIRECT-3E-HP Color LJ 4303,-80,BE:0F:F3:F6:CA:3E
14.548,-1.1481313294050974,7.031620793497508,LAB539,-89,08:BF:B8:67:9F:B0
17.595,-1.2534988449496005,7.486354805031413,ASUS_A8_2G,-47,F0:2F:74:E2:C4:A8
17.602,-1.2534988449496005,7.486354805031413,JacksoniPhone,-52,DA:9A:F3:00:FF:3E
17.610,-1.2534988449496005,7.486354805031413,DIRECT-34-HP M283 LaserJet,-56,AA:3B:76:CB:18:34
