time_s,x,y,wifi_ssid,wifi_rssi,wifi_mac
2.220,3.2231195163915434,1.9241631916548945,ASUS_A8_2G,-47,F0:2F:74:E2:C4:A8
2.227,3.2231195163915434,1.9241631916548945,JacksoniPhone,-50,DA:9A:F3:00:FF:3E
2.232,3.2231195163915434,1.9241631916548945,D-Link_DIR-612,-54,48:EE:0C:A9:21:B0
2.238,3.2231195163915434,1.9241631916548945,DIRECT-34-HP M283 LaserJet,-56,AA:3B:76:CB:18:34
2.243,3.2231195163915434,1.9241631916548945,LAB334,-57,10:27:F5:E0:85:37
2.248,3.2231195163915434,1.9241631916548945,BMELab,-61,AC:9E:17:79:CE:50
2.253,3.2231195163915434,1.9241631916548945,NYCU-Seminar,-64,F4:2E:7F:D3:10:84
2.258,3.2231195163915434,1.9241631916548945,NYCU,-64,F4:2E:7F:D3:10:82
2.262,3.2231195163915434,1.9241631916548945,NYCU-Guest,-64,F4:2E:7F:D3:10:83
2.267,3.2231195163915434,1.9241631916548945,eduroam,-65,F4:2E:7F:D3:10:80
2.272,3.2231195163915434,1.9241631916548945,BMELabIII,-66,14:DA:E9:80:B0:34
2.277,3.2231195163915434,1.9241631916548945,APL_ASUS,-71,10:C3:7B:C5:F8:00
2.282,3.2231195163915434,1.9241631916548945,WYTN_RD,-74,A8:5E:45:9A:73:F8
2.286,3.2231195163915434,1.9241631916548945,NYCU-Guest,-80,F4:2E:7F:D2:93:A3
2.292,3.2231195163915434,1.9241631916548945,eduroam,-81,F4:2E:7F:D2:93:A0
2.297,3.2231195163915434,1.9241631916548945,NYCU-Seminar,-81,F4:2E:7F:D2:93:A4
2.302,3.2231195163915434,1.9241631916548945,NYCU,-82,F4:2E:7F:D2:93:A2
2.306,3.2231195163915434,1.9241631916548945,Galaxy A22 5G3411,-85,36:97:66:C3:A8:9D
2.311,3.2231195163915434,1.9241631916548945,Chen516-1,-86,C4:12:F5:0A:8A:C7
2.316,3.2231195163915434,1.9241631916548945,arai,-87,D8:EC:E5:C9:A9:E3
2.321,3.2231195163915434,1.9241631916548945,ARA_Public,-88,DA:E3:E5:C9:A9:E7
2.326,3.2231195163915434,1.9241631916548945,PM2.5_Setup_E4,-88,74:DA:38:C7:D3:E5
2.330,3.2231195163915434,1.9241631916548945,arai2,-90,DA:E3:E5:C9:A9:E4
2.335,3.2231195163915434,1.9241631916548945,LAB538,-90,08:BF:B8:65:2A:28
2.340,3.2231195163915434,1.9241631916548945,TANetRoaming,-92,10:62:EB:A5:9E:64
6.519,3.467262215549609,1.6056485062596957,JacksoniPhone,-48,DA:9A:F3:00:FF:3E
6.528,3.467262215549609,1.6056485062596957,D-Link_DIR-612,-49,48:EE:0C:A9:21:B0
6.533,3.467262215549609,1.6056485062596957,ASUS_A8_2G,-49,F0:2F:74:E2:C4:A8
6.538,3.467262215549609,1.6056485062596957,LAB334,-59,10:27:F5:E0:85:37
6.543,3.467262215549609,1.6056485062596957,LAB337_EX(2.4G),-59,34:97:F6:A6:80:40
6.548,3.467262215549609,1.6056485062596957,BMELab,-61,AC:9E:17:79:CE:50
6.553,3.467262215549609,1.6056485062596957,BMELabIII,-63,14:DA:E9:80:B0:34
6.558,3.467262215549609,1.6056485062596957,AIUVL,-64,10:7C:61:DA:BF:A6
6.563,3.467262215549609,1.6056485062596957,DIRECT-34-HP M283 LaserJet,-65,AA:3B:76:CB:18:34
6.567,3.467262215549609,1.6056485062596957,NYCU-Guest,-71,F4:2E:7F:D3:10:83
6.620,3.467262215549609,1.6056485062596957,NYCU-Seminar,-71,F4:2E:7F:D3:10:84
6.626,3.467262215549609,1.6056485062596957,NYCU,-72,F4:2E:7F:D3:10:82
