time_s,x,y,wifi_ssid,wifi_rssi,wifi_mac
5.006,-3.0228763692764384,5.5744678740352915,ASUS_A8_2G,-45,F0:2F:74:E2:C4:A8
5.013,-3.0228763692764384,5.5744678740352915,DIRECT-34-HP M283 LaserJet,-54,AA:3B:76:CB:18:34
5.019,-3.0228763692764384,5.5744678740352915,JacksoniPhone,-58,DA:9A:F3:00:FF:3E
5.025,-3.0228763692764384,5.5744678740352915,BMELab,-58,AC:9E:17:79:CE:50
5.030,-3.0228763692764384,5.5744678740352915,AIUVL,-59,10:7C:61:DA:BF:A6
5.035,-3.0228763692764384,5.5744678740352915,D-Link_DIR-612,-62,48:EE:0C:A9:21:B0
5.041,-3.0228763692764384,5.5744678740352915,BMELabIII,-64,14:DA:E9:80:B0:34
5.046,-3.0228763692764384,5.5744678740352915,LAB334,-65,10:27:F5:E0:85:37
5.051,-3.0228763692764384,5.5744678740352915,NYCU-Guest,-70,F4:2E:7F:D3:10:83
5.056,-3.0228763692764384,5.5744678740352915,NYCU-Seminar,-70,F4:2E:7F:D3:10:84
5.062,-3.0228763692764384,5.5744678740352915,eduroam,-71,F4:2E:7F:D3:10:80
5.067,-3.0228763692764384,5.5744678740352915,NYCU,-73,F4:2E:7F:D3:10:82
5.072,-3.0228763692764384,5.5744678740352915,WYTN_RD-Meeting,-73,A8:5E:45:9A:73:80
5.077,-3.0228763692764384,5.5744678740352915,APL_ASUS,-75,10:C3:7B:C5:F8:00
5.082,-3.0228763692764384,5.5744678740352915,NYCU,-81,F4:2E:7F:D2:93:A2
5.087,-3.0228763692764384,5.5744678740352915,DIRECT-524ABFA7,-81,3A:1A:52:4A:3F:A7
5.093,-3.0228763692764384,5.5744678740352915,NYCU-Guest,-82,F4:2E:7F:D2:93:A3
5.098,-3.0228763692764384,5.5744678740352915,NYCU-Seminar,-82,F4:2E:7F:D2:93:A4
5.103,-3.0228763692764384,5.5744678740352915,LAB540,-83,10:7C:61:E6:63:74
5.108,-3.0228763692764384,5.5744678740352915,DIRECT-3E-HP Color LJ 4303,-86,BE:0F:F3:F6:CA:3E
5.113,-3.0228763692764384,5.5744678740352915,arai,-89,D8:EC:E5:C9:A9:E3
5.118,-3.0228763692764384,5.5744678740352915,ARA_Public,-93,DA:E3:E5:C9:A9:E7
5.906,-3.0228763692764384,5.5744678740352915,ASUS_A8_2G,-42,F0:2F:74:E2:C4:A8
5.913,-3.0228763692764384,5.5744678740352915,JacksoniPhone,-49,DA:9A:F3:00:FF:3E
5.920,-3.0228763692764384,5.5744678740352915,DIRECT-34-HP M283 LaserJet,-53,AA:3B:76:CB:18:34
5.925,-3.0228763692764384,5.5744678740352915,D-Link_DIR-612,-54,48:EE:0C:A9:21:B0
5.930,-3.0228763692764384,5.5744678740352915,LAB337_EX(2.4G),-56,34:97:F6:A6:80:40
5.935,-3.0228763692764384,5.5744678740352915,BMELab,-56,AC:9E:17:79:CE:50
5.940,-3.0228763692764384,5.5744678740352915,AIUVL,-58,10:7C:61:DA:BF:A6
5.946,-3.0228763692764384,5.5744678740352915,Lab542,-71,A0:36:BC:0E:7A:B8
5.951,-3.0228763692764384,5.5744678740352915,NYCU,-74,F4:2E:7F:D3:10:82
5.956,-3.0228763692764384,5.5744678740352915,NYCU-Guest,-74,F4:2E:7F:D3:10:83
5.961,-3.0228763692764384,5.5744678740352915,eduroam,-75,F4:2E:7F:D3:10:80
5.966,-3.0228763692764384,5.5744678740352915,NYCU-Seminar,-75,F4:2E:7F:D3:10:84
5.971,-3.0228763692764384,5.5744678740352915,DIRECT-524ABFA7,-75,3A:1A:52:4A:3F:A7
5.976,-3.0228763692764384,5.5744678740352915,NYCU,-80,F4:2E:7F:D2:93:A2
5.981,-3.0228763692764384,5.5744678740352915,eduroam,-82,F4:2E:7F:D2:93:A0
5.986,-3.0228763692764384,5.5744678740352915,PM2.5_Setup_E4,-85,74:DA:38:C7:D3:E5
5.992,-3.0228763692764384,5.5744678740352915,NYCU,-87,F4:2E:7F:D4:D4:02
9.605,-2.671343430352078,5.587990279325762,JacksoniPhone,-52,DA:9A:F3:00:FF:3E
9.613,-2.671343430352078,5.587990279325762,DIRECT-34-HP M283 LaserJet,-53,AA:3B:76:CB:18:34
9.620,-2.671343430352078,5.587990279325762,LAB337_EX(2.4G),-54,34:97:F6:A6:80:40
9.625,-2.671343430352078,5.587990279325762,D-Link_DIR-612,-57,48:EE:0C:A9:21:B0
9.631,-2.671343430352078,5.587990279325762,BMELabIII,-59,14:DA:E9:80:B0:34
9.636,-2.671343430352078,5.587990279325762,BMELab,-59,AC:9E:17:79:CE:50
9.641,-2.671343430352078,5.587990279325762,NYCU-Guest,-67,F4:2E:7F:D3:10:83
9.646,-2.671343430352078,5.587990279325762,eduroam,-68,F4:2E:7F:D3:10:80
9.651,-2.671343430352078,5.587990279325762,NYCU,-68,F4:2E:7F:D3:10:82
9.656,-2.671343430352078,5.587990279325762,NYCU-Seminar,-68,F4:2E:7F:D3:10:84
9.661,-2.671343430352078,5.587990279325762,APL_ASUS,-74,10:C3:7B:C5:F8:00
9.666,-2.671343430352078,5.587990279325762,DIRECT-3E-HP Color LJ 4303,-75,BE:0F:F3:F6:CA:3E
9.671,-2.671343430352078,5.587990279325762,DIRECT-c1-HP M141 LaserJet,-78,5E:60:BA:43:7D:C1
9.676,-2.671343430352078,5.587990279325762,WYTN_RD-LAB,-79,A8:5E:45:9A:82:60
9.681,-2.671343430352078,5.587990279325762,NYCU,-81,F4:2E:7F:D2:93:A2
9.686,-2.671343430352078,5.587990279325762,LAB335-1,-81,40:86:CB:DF:DB:C8
9.692,-2.671343430352078,5.587990279325762,NYCU-Seminar,-82,F4:2E:7F:D2:93:A4
9.697,-2.671343430352078,5.587990279325762,NYCU-Guest,-83,F4:2E:7F:D2:93:A3
9.702,-2.671343430352078,5.587990279325762,eduroam,-83,F4:2E:7F:D2:93:A0
9.707,-2.671343430352078,5.587990279325762,arai,-87,D8:EC:E5:C9:A9:E3
9.712,-2.671343430352078,5.587990279325762,.1.Free Wi-Fi,-87,10:62:EB:C4:48:23
9.717,-2.671343430352078,5.587990279325762,ARA_Public,-89,DA:E3:E5:C9:A9:E7
12.806,-2.5058157815184745,5.816804638314612,ASUS_A8_2G,-44,F0:2F:74:E2:C4:A8
12.814,-2.5058157815184745,5.816804638314612,DIRECT-34-HP M283 LaserJet,-50,AA:3B:76:CB:18:34
12.820,-2.5058157815184745,5.816804638314612,JacksoniPhone,-56,DA:9A:F3:00:FF:3E
12.825,-2.5058157815184745,5.816804638314612,BMELabIII,-59,14:DA:E9:80:B0:34
12.829,-2.5058157815184745,5.816804638314612,LAB334,-66,10:27:F5:E0:85:37
12.834,-2.5058157815184745,5.816804638314612,NYCU,-71,F4:2E:7F:D3:10:82
12.839,-2.5058157815184745,5.816804638314612,eduroam,-71,F4:2E:7F:D3:10:80
12.844,-2.5058157815184745,5.816804638314612,NYCU-Guest,-71,F4:2E:7F:D3:10:83
12.850,-2.5058157815184745,5.816804638314612,NYCU-Seminar,-71,F4:2E:7F:D3:10:84
12.856,-2.5058157815184745,5.816804638314612,PM2.5_Setup_E4,-77,74:DA:38:C7:D3:E5
12.861,-2.5058157815184745,5.816804638314612,DIRECT-3E-HP Color LJ 4303,-78,BE:0F:F3:F6:CA:3E
12.866,-2.5058157815184745,5.816804638314612,NYCU,-85,F4:2E:7F:D2:93:A2
16.405,-2.5910692251154495,6.370355606467909,D-Link_DIR-612,-48,48:EE:0C:A9:21:B0
16.412,-2.5910692251154495,6.370355606467909,JacksoniPhone,-54,DA:9A:F3:00:FF:3E
16.419,-2.5910692251154495,6.370355606467909,ASUS_A8_2G,-56,F0:2F:74:E2:C4:A8
16.426,-2.5910692251154495,6.370355606467909,BMELabIII,-58,14:DA:E9:80:B0:34
16.431,-2.5910692251154495,6.370355606467909,APL_ASUS,-65,10:C3:7B:C5:F8:00
16.436,-2.5910692251154495,6.370355606467909,DIRECT-34-HP M283 LaserJet,-65,AA:3B:76:CB:18:34
16.442,-2.5910692251154495,6.370355606467909,LAB334,-67,10:27:F5:E0:85:37
16.447,-2.5910692251154495,6.370355606467909,eduroam,-68,F4:2E:7F:D3:10:80
16.452,-2.5910692251154495,6.370355606467909,NYCU,-69,F4:2E:7F:D3:10:82
16.458,-2.5910692251154495,6.370355606467909,NYCU-Guest,-69,F4:2E:7F:D3:10:83
16.463,-2.5910692251154495,6.370355606467909,NYCU-Seminar,-69,F4:2E:7F:D3:10:84
16.469,-2.5910692251154495,6.370355606467909,NYCU-Guest,-75,F4:2E:7F:D2:93:A3
16.474,-2.5910692251154495,6.370355606467909,NYCU,-76,F4:2E:7F:D2:93:A2
16.478,-2.5910692251154495,6.370355606467909,NYCU-Seminar,-76,F4:2E:7F:D2:93:A4
16.504,-2.5910692251154495,6.370355606467909,DIRECT-524ABFA7,-77,3A:1A:52:4A:3F:A7
