time_s,x,y,wifi_ssid,wifi_rssi,wifi_mac
11.508,-1.3041102115953436,3.2744918100527176,AIUVL,-53,10:7C:61:DA:BF:A6
11.515,-1.3041102115953436,3.2744918100527176,ASUS_A8_2G,-53,F0:2F:74:E2:C4:A8
11.521,-1.3041102115953436,3.2744918100527176,DIRECT-79-HP M227f LaserJet,-58,4E:EB:BD:6F:EC:79
11.526,-1.3041102115953436,3.2744918100527176,jerryma,-59,F2:1A:15:DC:E4:ED
11.531,-1.3041102115953436,3.2744918100527176,LAB334,-59,10:27:F5:E0:85:37
11.536,-1.3041102115953436,3.2744918100527176,JacksoniPhone,-61,3E:CB:EC:CC:07:24
11.540,-1.3041102115953436,3.2744918100527176,DIRECT-34-HP M283 LaserJet,-61,AA:3B:76:CB:18:34
11.545,-1.3041102115953436,3.2744918100527176,D-Link_DIR-612,-62,48:EE:0C:A9:21:B0
11.550,-1.3041102115953436,3.2744918100527176,BMELab,-63,AC:9E:17:79:CE:50
11.555,-1.3041102115953436,3.2744918100527176,BMELabIII,-64,14:DA:E9:80:B0:34
11.560,-1.3041102115953436,3.2744918100527176,LAB337_EX(2.4G),-64,34:97:F6:A6:80:40
11.564,-1.3041102115953436,3.2744918100527176,Andy,-65,06:90:08:27:28:40
11.569,-1.3041102115953436,3.2744918100527176,NYCU,-66,F4:2E:7F:D3:10:82
11.574,-1.3041102115953436,3.2744918100527176,eduroam,-66,F4:2E:7F:D3:10:80
11.579,-1.3041102115953436,3.2744918100527176,NYCU-Guest,-66,F4:2E:7F:D3:10:83
11.584,-1.3041102115953436,3.2744918100527176,NYCU-Seminar,-66,F4:2E:7F:D3:10:84
11.589,-1.3041102115953436,3.2744918100527176,DIRECT-3E-HP Color LJ 4303,-73,BE:0F:F3:F6:CA:3E
11.594,-1.3041102115953436,3.2744918100527176,NYCU-Guest,-85,F4:2E:7F:D2:93:A3
11.599,-1.3041102115953436,3.2744918100527176,eduroam,-86,F4:2E:7F:D2:93:A0
11.604,-1.3041102115953436,3.2744918100527176,NYCU,-87,F4:2E:7F:D2:93:A2
