time_s,x,y,wifi_ssid,wifi_rssi,wifi_mac
4.316,2.9674981227575192,9.620768371095801,D-Link_DIR-612,-63,48:EE:0C:A9:21:B0
4.325,2.9674981227575192,9.620768371095801,,-78,F4:2E:7F:D2:93:A3
4.331,2.9674981227575192,9.620768371095801,ASUS_A8_2G,-50,F0:2F:74:E2:C4:A8
4.337,2.9674981227575192,9.620768371095801,D-Link_DIR-612,-55,48:EE:0C:A9:21:B0
4.342,2.9674981227575192,9.620768371095801,JacksoniPhone,-59,DA:9A:F3:00:FF:3E
4.347,2.9674981227575192,9.620768371095801,DIRECT-34-HP M283 LaserJet,-61,AA:3B:76:CB:18:34
4.352,2.9674981227575192,9.620768371095801,NYCU,-68,F4:2E:7F:D3:10:82
4.358,2.9674981227575192,9.620768371095801,eduroam,-69,F4:2E:7F:D3:10:80
4.364,2.9674981227575192,9.620768371095801,NYCU-Guest,-71,F4:2E:7F:D3:10:83
4.369,2.9674981227575192,9.620768371095801,NYCU-Seminar,-71,F4:2E:7F:D3:10:84
4.374,2.9674981227575192,9.620768371095801,BMELabIII,-72,14:DA:E9:80:B0:34
4.379,2.9674981227575192,9.620768371095801,NYCU,-78,F4:2E:7F:D2:93:A2
4.384,2.9674981227575192,9.620768371095801,NYCU-Guest,-78,F4:2E:7F:D2:93:A3
4.389,2.9674981227575192,9.620768371095801,NYCU-Seminar,-78,F4:2E:7F:D2:93:A4
4.395,2.9674981227575192,9.620768371095801,eduroam,-79,F4:2E:7F:D2:93:A0
4.400,2.9674981227575192,9.620768371095801,BMELab,-81,AC:9E:17:79:CE:50
4.406,2.9674981227575192,9.620768371095801,WYTN_RD,-82,A8:5E:45:9A:73:F8
4.411,2.9674981227575192,9.620768371095801,PM2.5_Setup_E4,-84,74:DA:38:C7:D3:E5
4.417,2.9674981227575192,9.620768371095801,JacksoniPhone,-52,DA:9A:F3:00:FF:3E
4.423,2.9674981227575192,9.620768371095801,D-Link_DIR-612,-56,48:EE:0C:A9:21:B0
4.434,2.9674981227575192,9.620768371095801,LAB337_EX(2.4G),-58,34:97:F6:A6:80:40
4.440,2.9674981227575192,9.620768371095801,ASUS_A8_2G,-58,F0:2F:74:E2:C4:A8
4.445,2.9674981227575192,9.620768371095801,DIRECT-34-HP M283 LaserJet,-66,AA:3B:76:CB:18:34
4.450,2.9674981227575192,9.620768371095801,AIUVL,-66,10:7C:61:DA:BF:A6
4.455,2.9674981227575192,9.620768371095801,BMELabIII,-71,14:DA:E9:80:B0:34
4.460,2.9674981227575192,9.620768371095801,NYCU-Seminar,-72,F4:2E:7F:D3:10:84
4.465,2.9674981227575192,9.620768371095801,NYCU,-73,F4:2E:7F:D3:10:82
4.470,2.9674981227575192,9.620768371095801,DIRECT-3E-HP Color LJ 4303,-73,BE:0F:F3:F6:CA:3E
4.475,2.9674981227575192,9.620768371095801,NYCU-Guest,-75,F4:2E:7F:D2:93:A3
4.480,2.9674981227575192,9.620768371095801,NYCU,-76,F4:2E:7F:D2:93:A2
4.485,2.9674981227575192,9.620768371095801,NYCU-Seminar,-78,F4:2E:7F:D2:93:A4
4.490,2.9674981227575192,9.620768371095801,BMELab,-80,AC:9E:17:79:CE:50
7.516,3.059546839207049,9.500706047370008,ASUS_A8_2G,-49,F0:2F:74:E2:C4:A8
7.528,3.059546839207049,9.500706047370008,D-Link_DIR-612,-50,48:EE:0C:A9:21:B0
7.536,3.059546839207049,9.500706047370008,DIRECT-34-HP M283 LaserJet,-54,AA:3B:76:CB:18:34
7.544,3.059546839207049,9.500706047370008,JacksoniPhone,-60,DA:9A:F3:00:FF:3E
7.550,3.059546839207049,9.500706047370008,NYCU-Guest,-66,F4:2E:7F:D3:10:83
7.560,3.059546839207049,9.500706047370008,NYCU-Seminar,-66,F4:2E:7F:D3:10:84
7.569,3.059546839207049,9.500706047370008,eduroam,-66,F4:2E:7F:D3:10:80
7.579,3.059546839207049,9.500706047370008,NYCU,-66,F4:2E:7F:D3:10:82
7.587,3.059546839207049,9.500706047370008,BMELab,-71,AC:9E:17:79:CE:50
7.598,3.059546839207049,9.500706047370008,BMELabIII,-79,14:DA:E9:80:B0:34
7.607,3.059546839207049,9.500706047370008,DIRECT-3E-HP Color LJ 4303,-79,BE:0F:F3:F6:CA:3E
7.614,3.059546839207049,9.500706047370008,NYCU-Guest,-82,F4:2E:7F:D2:93:A3
7.623,3.059546839207049,9.500706047370008,PM2.5_Setup_E4,-90,74:DA:38:C7:D3:E5
10.810,3.3682166314095947,9.275476993699677,ASUS_A8_2G,-50,F0:2F:74:E2:C4:A8
10.815,3.3682166314095947,9.275476993699677,D-Link_DIR-612,-55,48:EE:0C:A9:21:B0
10.910,3.3682166314095947,9.275476993699677,NYCU,-60,F4:2E:7F:D3:10:82
10.917,3.3682166314095947,9.275476993699677,DIRECT-34-HP M283 LaserJet,-60,AA:3B:76:CB:18:34
10.923,3.3682166314095947,9.275476993699677,LAB337_EX(2.4G),-60,34:97:F6:A6:80:40
10.928,3.3682166314095947,9.275476993699677,NYCU-Seminar,-61,F4:2E:7F:D3:10:84
10.933,3.3682166314095947,9.275476993699677,eduroam,-62,F4:2E:7F:D3:10:80
10.937,3.3682166314095947,9.275476993699677,JacksoniPhone,-63,DA:9A:F3:00:FF:3E
10.942,3.3682166314095947,9.275476993699677,BMELab,-65,AC:9E:17:79:CE:50
10.947,3.3682166314095947,9.275476993699677,LAB334,-72,10:27:F5:E0:85:37
10.952,3.3682166314095947,9.275476993699677,eduroam,-78,F4:2E:7F:D2:93:A0
10.956,3.3682166314095947,9.275476993699677,PM2.5_Setup_E4,-78,74:DA:38:C7:D3:E5
10.961,3.3682166314095947,9.275476993699677,NYCU,-79,F4:2E:7F:D2:93:A2
10.966,3.3682166314095947,9.275476993699677,NYCU-Guest,-79,F4:2E:7F:D2:93:A3
10.971,3.3682166314095947,9.275476993699677,NYCU-Seminar,-79,F4:2E:7F:D2:93:A4
10.975,3.3682166314095947,9.275476993699677,DIRECT-3E-HP Color LJ 4303,-80,BE:0F:F3:F6:CA:3E
10.980,3.3682166314095947,9.275476993699677,DIRECT-524ABFA7,-85,3A:1A:52:4A:3F:A7
13.812,3.701231872751195,9.028852486014756,ASUS_A8_2G,-48,F0:2F:74:E2:C4:A8
13.819,3.701231872751195,9.028852486014756,BMELab,-72,AC:9E:17:79:CE:50
13.824,3.701231872751195,9.028852486014756,DIRECT-3E-HP Color LJ 4303,-75,BE:0F:F3:F6:CA:3E
13.829,3.701231872751195,9.028852486014756,JacksoniPhone,-76,DA:9A:F3:00:FF:3E
13.834,3.701231872751195,9.028852486014756,BMELabIII,-78,14:DA:E9:80:B0:34
16.814,4.0268692594809385,8.931235191020106,DIRECT-34-HP M283 LaserJet,-51,AA:3B:76:CB:18:34
16.821,4.0268692594809385,8.931235191020106,D-Link_DIR-612,-55,48:EE:0C:A9:21:B0
16.827,4.0268692594809385,8.931235191020106,BMELab,-59,AC:9E:17:79:CE:50
16.832,4.0268692594809385,8.931235191020106,ASUS_A8_2G,-60,F0:2F:74:E2:C4:A8
16.837,4.0268692594809385,8.931235191020106,JacksoniPhone,-65,DA:9A:F3:00:FF:3E
16.842,4.0268692594809385,8.931235191020106,LAB337_EX(2.4G),-65,34:97:F6:A6:80:40
16.847,4.0268692594809385,8.931235191020106,BMELabIII,-68,14:DA:E9:80:B0:34
