time_s,x,y,wifi_ssid,wifi_rssi,wifi_mac
3.724,1.0207799478904425,0.7508006299804878,JacksoniPhone,-50,DA:9A:F3:00:FF:3E
3.730,1.0207799478904425,0.7508006299804878,DIRECT-34-HP M283 LaserJet,-53,AA:3B:76:CB:18:34
3.736,1.0207799478904425,0.7508006299804878,BMELabIII,-53,14:DA:E9:80:B0:34
3.742,1.0207799478904425,0.7508006299804878,ASUS_A8_2G,-53,F0:2F:74:E2:C4:A8
3.748,1.0207799478904425,0.7508006299804878,BMELab,-57,AC:9E:17:79:CE:50
3.753,1.0207799478904425,0.7508006299804878,NYCU,-69,F4:2E:7F:D3:10:82
3.759,1.0207799478904425,0.7508006299804878,NYCU-Guest,-69,F4:2E:7F:D3:10:83
3.764,1.0207799478904425,0.7508006299804878,NYCU-Seminar,-69,F4:2E:7F:D3:10:84
3.770,1.0207799478904425,0.7508006299804878,eduroam,-69,F4:2E:7F:D3:10:80
3.776,1.0207799478904425,0.7508006299804878,NYCU-Seminar,-84,F4:2E:7F:D2:93:A4
3.781,1.0207799478904425,0.7508006299804878,eduroam,-84,F4:2E:7F:D2:93:A0
3.788,1.0207799478904425,0.7508006299804878,ARA_Public,-86,DA:E3:E5:C9:A9:E7
3.795,1.0207799478904425,0.7508006299804878,arai,-87,D8:EC:E5:C9:A9:E3
5.324,1.0207799478904425,0.7508006299804878,D-Link_DIR-612,-53,48:EE:0C:A9:21:B0
5.330,1.0207799478904425,0.7508006299804878,BMELab,-54,AC:9E:17:79:CE:50
5.336,1.0207799478904425,0.7508006299804878,BMELabIII,-55,14:DA:E9:80:B0:34
5.341,1.0207799478904425,0.7508006299804878,DIRECT-34-HP M283 LaserJet,-56,AA:3B:76:CB:18:34
5.346,1.0207799478904425,0.7508006299804878,JacksoniPhone,-59,DA:9A:F3:00:FF:3E
5.351,1.0207799478904425,0.7508006299804878,eduroam,-71,F4:2E:7F:D3:10:80
5.357,1.0207799478904425,0.7508006299804878,NYCU,-71,F4:2E:7F:D3:10:82
5.362,1.0207799478904425,0.7508006299804878,NYCU-Guest,-71,F4:2E:7F:D3:10:83
5.367,1.0207799478904425,0.7508006299804878,NYCU-Seminar,-71,F4:2E:7F:D3:10:84
5.372,1.0207799478904425,0.7508006299804878,USEC,-83,CC:28:AA:B8:96:4A
5.376,1.0207799478904425,0.7508006299804878,arai2,-90,DA:E3:E5:C9:A9:E4
8.426,1.3542576779645008,0.7928658906746869,ASUS_A8_2G,-49,F0:2F:74:E2:C4:A8
8.435,1.3542576779645008,0.7928658906746869,BMELabIII,-50,14:DA:E9:80:B0:34
8.441,1.3542576779645008,0.7928658906746869,DIRECT-34-HP M283 LaserJet,-52,AA:3B:76:CB:18:34
8.447,1.3542576779645008,0.7928658906746869,BMELab,-63,AC:9E:17:79:CE:50
8.453,1.3542576779645008,0.7928658906746869,JacksoniPhone,-65,DA:9A:F3:00:FF:3E
8.462,1.3542576779645008,0.7928658906746869,LAB334,-66,10:27:F5:E0:85:37
11.724,2.0562354482760004,0.993715581874455,ASUS_A8_2G,-47,F0:2F:74:E2:C4:A8
11.733,2.0562354482760004,0.993715581874455,LAB334,-50,10:27:F5:E0:85:37
11.739,2.0562354482760004,0.993715581874455,DIRECT-34-HP M283 LaserJet,-54,AA:3B:76:CB:18:34
11.744,2.0562354482760004,0.993715581874455,JacksoniPhone,-55,DA:9A:F3:00:FF:3E
11.749,2.0562354482760004,0.993715581874455,BMELab,-57,AC:9E:17:79:CE:50
11.755,2.0562354482760004,0.993715581874455,D-Link_DIR-612,-60,48:EE:0C:A9:21:B0
11.760,2.0562354482760004,0.993715581874455,LAB337_EX(2.4G),-63,34:97:F6:A6:80:40
11.824,2.0562354482760004,0.993715581874455,BMELabIII,-68,14:DA:E9:80:B0:34
11.833,2.0562354482760004,0.993715581874455,NYCU,-69,F4:2E:7F:D3:10:82
11.839,2.0562354482760004,0.993715581874455,NYCU-Guest,-69,F4:2E:7F:D3:10:83
11.844,2.0562354482760004,0.993715581874455,NYCU-Seminar,-69,F4:2E:7F:D3:10:84
11.849,2.0562354482760004,0.993715581874455,eduroam,-70,F4:2E:7F:D3:10:80
11.853,2.0562354482760004,0.993715581874455,DIRECT-3E-HP Color LJ 4303,-72,BE:0F:F3:F6:CA:3E
11.858,2.0562354482760004,0.993715581874455,NYCU-Seminar,-82,F4:2E:7F:D2:93:A4
11.863,2.0562354482760004,0.993715581874455,NYCU,-83,F4:2E:7F:D2:93:A2
14.927,2.2905297025215625,1.12653260406223,ASUS_A8_2G,-43,F0:2F:74:E2:C4:A8
14.936,2.2905297025215625,1.12653260406223,DIRECT-34-HP M283 LaserJet,-49,AA:3B:76:CB:18:34
14.944,2.2905297025215625,1.12653260406223,BMELab,-52,AC:9E:17:79:CE:50
14.951,2.2905297025215625,1.12653260406223,JacksoniPhone,-54,DA:9A:F3:00:FF:3E
14.959,2.2905297025215625,1.12653260406223,BMELabIII,-55,14:DA:E9:80:B0:34
14.966,2.2905297025215625,1.12653260406223,NYCU,-60,F4:2E:7F:D3:10:82
14.972,2.2905297025215625,1.12653260406223,D-Link_DIR-612,-62,48:EE:0C:A9:21:B0
14.980,2.2905297025215625,1.12653260406223,AIUVL,-62,10:7C:61:DA:BF:A6
14.987,2.2905297025215625,1.12653260406223,NYCU-Guest,-80,F4:2E:7F:D2:93:A3
18.223,2.6029130686109863,1.4337964459465584,ASUS_A8_2G,-46,F0:2F:74:E2:C4:A8
