time_s,x,y,wifi_ssid,wifi_rssi,wifi_mac
3.408,-2.3001774543503815,7.607250095802141,LAB337_EX(2.4G),-43,34:97:F6:A6:80:40
3.415,-2.3001774543503815,7.607250095802141,NYCU,-52,F4:2E:7F:D2:93:A2
3.421,-2.3001774543503815,7.607250095802141,D-Link_DIR-612,-54,48:EE:0C:A9:21:B0
3.427,-2.3001774543503815,7.607250095802141,NYCU-Guest,-57,F4:2E:7F:D2:93:A3
3.433,-2.3001774543503815,7.607250095802141,NYCU-Seminar,-57,F4:2E:7F:D2:93:A4
3.438,-2.3001774543503815,7.607250095802141,eduroam,-57,F4:2E:7F:D2:93:A0
3.444,-2.3001774543503815,7.607250095802141,NYCU-Seminar,-58,F4:2E:7F:D3:10:84
3.450,-2.3001774543503815,7.607250095802141,BMELabIII,-58,14:DA:E9:80:B0:34
3.455,-2.3001774543503815,7.607250095802141,eduroam,-60,F4:2E:7F:D3:10:80
3.460,-2.3001774543503815,7.607250095802141,NYCU,-60,F4:2E:7F:D3:10:82
3.465,-2.3001774543503815,7.607250095802141,NYCU-Guest,-60,F4:2E:7F:D3:10:83
3.471,-2.3001774543503815,7.607250095802141,DIRECT-34-HP M283 LaserJet,-61,AA:3B:76:CB:18:34
3.477,-2.3001774543503815,7.607250095802141,AIUVL,-61,10:7C:61:DA:BF:A6
3.482,-2.3001774543503815,7.607250095802141,ASUS_A8_2G,-61,F0:2F:74:E2:C4:A8
3.487,-2.3001774543503815,7.607250095802141,DIRECT-c1-HP M141 LaserJet,-66,5E:60:BA:43:7D:C1
3.492,-2.3001774543503815,7.607250095802141,JacksoniPhone,-68,DA:9A:F3:00:FF:3E
3.497,-2.3001774543503815,7.607250095802141,APL_ASUS,-70,10:C3:7B:C5:F8:00
3.502,-2.3001774543503815,7.607250095802141,LAB335-1,-73,40:86:CB:DF:DB:C8
3.507,-2.3001774543503815,7.607250095802141,eduroam,-77,F4:2E:7F:D4:D4:00
3.513,-2.3001774543503815,7.607250095802141,NYCU,-77,F4:2E:7F:D4:D4:02
3.519,-2.3001774543503815,7.607250095802141,NYCU-Seminar,-77,F4:2E:7F:D4:D4:04
3.524,-2.3001774543503815,7.607250095802141,Lab332,-78,BC:0F:9A:51:BC:BC
3.530,-2.3001774543503815,7.607250095802141,NYCU-Guest,-79,F4:2E:7F:D4:D4:03
3.535,-2.3001774543503815,7.607250095802141,DIRECT-524ABFA7,-81,3A:1A:52:4A:3F:A7
3.540,-2.3001774543503815,7.607250095802141,NYCU-Seminar,-82,F4:2E:7F:D2:C6:C4
3.545,-2.3001774543503815,7.607250095802141,LAB540,-82,10:7C:61:E6:63:74
3.550,-2.3001774543503815,7.607250095802141,BMELab,-82,AC:9E:17:79:CE:50
3.556,-2.3001774543503815,7.607250095802141,NYCU,-84,F4:2E:7F:D2:C6:C2
3.562,-2.3001774543503815,7.607250095802141,NYCU-Guest,-85,F4:2E:7F:D2:C6:C3
3.567,-2.3001774543503815,7.607250095802141,WYTN_RD,-85,A8:5E:45:9A:73:F8
3.573,-2.3001774543503815,7.607250095802141,CHT Wi-Fi(HiNet),-90,10:62:EB:C4:48:21
3.578,-2.3001774543503815,7.607250095802141,ARA_Public,-92,DA:E3:E5:C9:A9:E7
6.704,-2.4794873701258506,7.620488606460418,LAB337_EX(2.4G),-51,34:97:F6:A6:80:40
6.710,-2.4794873701258506,7.620488606460418,NYCU,-54,F4:2E:7F:D2:93:A2
6.716,-2.4794873701258506,7.620488606460418,eduroam,-55,F4:2E:7F:D3:10:80
6.722,-2.4794873701258506,7.620488606460418,NYCU,-55,F4:2E:7F:D3:10:82
6.727,-2.4794873701258506,7.620488606460418,NYCU-Seminar,-55,F4:2E:7F:D3:10:84
6.732,-2.4794873701258506,7.620488606460418,eduroam,-56,F4:2E:7F:D2:93:A0
6.806,-2.4794873701258506,7.620488606460418,NYCU-Guest,-56,F4:2E:7F:D2:93:A3
6.813,-2.4794873701258506,7.620488606460418,NYCU-Guest,-56,F4:2E:7F:D3:10:83
6.818,-2.4794873701258506,7.620488606460418,NYCU-Seminar,-56,F4:2E:7F:D2:93:A4
6.823,-2.4794873701258506,7.620488606460418,DIRECT-34-HP M283 LaserJet,-57,AA:3B:76:CB:18:34
6.828,-2.4794873701258506,7.620488606460418,JacksoniPhone,-57,DA:9A:F3:00:FF:3E
6.833,-2.4794873701258506,7.620488606460418,BMELabIII,-59,14:DA:E9:80:B0:34
6.838,-2.4794873701258506,7.620488606460418,LAB334,-61,10:27:F5:E0:85:37
6.844,-2.4794873701258506,7.620488606460418,D-Link_DIR-612,-63,48:EE:0C:A9:21:B0
6.849,-2.4794873701258506,7.620488606460418,AIUVL,-63,10:7C:61:DA:BF:A6
6.853,-2.4794873701258506,7.620488606460418,PM2.5_Setup_E4,-64,74:DA:38:C7:D3:E5
6.858,-2.4794873701258506,7.620488606460418,BMELab,-65,AC:9E:17:79:CE:50
6.863,-2.4794873701258506,7.620488606460418,DIRECT-c1-HP M141 LaserJet,-66,5E:60:BA:43:7D:C1
6.868,-2.4794873701258506,7.620488606460418,ASUS_A8_2G,-66,F0:2F:74:E2:C4:A8
6.873,-2.4794873701258506,7.620488606460418,LAB335-1,-69,40:86:CB:DF:DB:C8
6.907,-2.4794873701258506,7.620488606460418,APL_ASUS,-70,10:C3:7B:C5:F8:00
6.914,-2.4794873701258506,7.620488606460418,NYCU-Seminar,-81,F4:2E:7F:D4:D4:04
6.920,-2.4794873701258506,7.620488606460418,NYCU,-82,F4:2E:7F:D4:D4:02
6.925,-2.4794873701258506,7.620488606460418,NYCU-Guest,-82,F4:2E:7F:D4:D4:03
6.930,-2.4794873701258506,7.620488606460418,NYCU-Guest,-82,F4:2E:7F:D2:C6:C3
6.934,-2.4794873701258506,7.620488606460418,NYCU-Seminar,-82,F4:2E:7F:D2:C6:C4
7.008,-2.4794873701258506,7.620488606460418,DIRECT-524ABFA7,-82,3A:1A:52:4A:3F:A7
7.016,-2.4794873701258506,7.620488606460418,LAB540,-83,10:7C:61:E6:63:74
7.021,-2.4794873701258506,7.620488606460418,NYCU,-87,F4:2E:7F:D2:C6:C2
7.026,-2.4794873701258506,7.620488606460418,LAB539,-88,08:BF:B8:67:9F:B0
10.811,-2.8731165427613377,7.311194869261185,LAB337_EX(2.4G),-52,34:97:F6:A6:80:40
10.817,-2.8731165427613377,7.311194869261185,D-Link_DIR-612,-53,48:EE:0C:A9:21:B0
10.823,-2.8731165427613377,7.311194869261185,DIRECT-34-HP M283 LaserJet,-56,AA:3B:76:CB:18:34
10.828,-2.8731165427613377,7.311194869261185,BMELabIII,-56,14:DA:E9:80:B0:34
10.834,-2.8731165427613377,7.311194869261185,NYCU-Guest,-59,F4:2E:7F:D2:93:A3
10.840,-2.8731165427613377,7.311194869261185,eduroam,-60,F4:2E:7F:D2:93:A0
10.845,-2.8731165427613377,7.311194869261185,NYCU,-60,F4:2E:7F:D2:93:A2
10.850,-2.8731165427613377,7.311194869261185,NYCU-Seminar,-60,F4:2E:7F:D2:93:A4
10.856,-2.8731165427613377,7.311194869261185,AIUVL,-61,10:7C:61:DA:BF:A6
10.861,-2.8731165427613377,7.311194869261185,PM2.5_Setup_E4,-61,74:DA:38:C7:D3:E5
10.866,-2.8731165427613377,7.311194869261185,ASUS_A8_2G,-63,F0:2F:74:E2:C4:A8
10.871,-2.8731165427613377,7.311194869261185,LAB334,-65,10:27:F5:E0:85:37
10.877,-2.8731165427613377,7.311194869261185,NYCU,-66,F4:2E:7F:D3:10:82
10.882,-2.8731165427613377,7.311194869261185,BMELab,-67,AC:9E:17:79:CE:50
10.887,-2.8731165427613377,7.311194869261185,eduroam,-68,F4:2E:7F:D3:10:80
10.892,-2.8731165427613377,7.311194869261185,NYCU-Guest,-68,F4:2E:7F:D3:10:83
10.898,-2.8731165427613377,7.311194869261185,NYCU-Seminar,-68,F4:2E:7F:D3:10:84
10.903,-2.8731165427613377,7.311194869261185,JacksoniPhone,-68,DA:9A:F3:00:FF:3E
11.008,-2.8731165427613377,7.311194869261185,APL_ASUS,-70,10:C3:7B:C5:F8:00
11.017,-2.8731165427613377,7.311194869261185,LAB335-1,-78,40:86:CB:DF:DB:C8
11.023,-2.8731165427613377,7.311194869261185,eduroam,-79,F4:2E:7F:D4:D4:00
11.027,-2.8731165427613377,7.311194869261185,NYCU,-79,F4:2E:7F:D4:D4:02
11.033,-2.8731165427613377,7.311194869261185,NYCU-Seminar,-79,F4:2E:7F:D4:D4:04
